"","cores","GBMemory","TimeUncertainty","cluster","TimeUncertainty","time","cost","fromOrigin","choice"
"244",21,8,5.30658617819711,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"245",21,10,5.3663445742137,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"246",21,12,5.3663445742137,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"247",21,14,5.41112216107086,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"249",21,18,6.0043413128538,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"250",21,20,5.7640820502007,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"251",21,22,5.93822346947695,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"253",22,4,6.6194423941563,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"254",22,5,6.78805791435987,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"255",22,6,6.78805791435987,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"256",22,8,5.30658617819711,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"257",22,10,5.3663445742137,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"258",22,12,5.3663445742137,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"259",22,14,5.41112216107086,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"261",22,18,6.0043413128538,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"262",22,20,5.7640820502007,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"263",22,22,5.93822346947695,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"265",23,4,6.6194423941563,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"266",23,5,6.78805791435987,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"267",23,6,6.78805791435987,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"268",23,8,5.30658617819711,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"269",23,10,5.3663445742137,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"270",23,12,5.3663445742137,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"271",23,14,5.41112216107086,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"273",23,18,6.0043413128538,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"274",23,20,5.7640820502007,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"275",23,22,5.93822346947695,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"277",24,4,6.6194423941563,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"278",24,5,6.78805791435987,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"279",24,6,6.78805791435987,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"280",24,8,5.30658617819711,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
