"","totalTime","fittingTime","predictionTime","accuracyTime","testingAUC","cores","taxon","trainingExamples","spatialResolution","learningRate","treeComplexity","nTrees","GBMemory","numPredictors","cells"
"8214",93.5829999999999,71.7,17.461,4.38799999999992,0.768765908539295,10,"Picea",1000,0.25,0.001,5,6250,45,5,140000
"8215",109.698,95.3239999999998,9.14700000000016,5.18499999999995,0.775229861267081,10,"Picea",1000,0.5,0.001,5,8000,45,5,35000
"8216",6.83800000000019,1.03300000000013,3.63999999999987,2.13700000000017,0.693828624515001,10,"Picea",50,0.5,0.001,5,650,45,5,35000
"8217",155.459,125.226,24.5450000000001,5.65100000000007,0.782743215767293,10,"Picea",1000,0.25,0.001,5,9600,45,5,140000
"8218",45.8920000000001,28.6849999999999,13.145,4.03200000000015,0.761193000346539,10,"Picea",500,0.25,0.001,5,4850,45,5,140000
"8219",34.652,25.5640000000001,5.08699999999999,3.97199999999998,0.770637737789598,10,"Picea",500,1,0.001,5,4300,45,5,8750
"8220",13.4180000000001,2.99800000000005,7.51099999999997,2.88100000000009,0.656815907721101,10,"Picea",50,0.25,0.001,5,2850,45,5,140000
"8221",97.2940000000001,84.925,7.64599999999996,4.68700000000013,0.771860355497665,10,"Picea",1000,1,0.001,5,7200,45,5,8750
"8222",90.4350000000002,77.7429999999999,8.38300000000004,4.27600000000007,0.774931533464077,10,"Picea",1000,0.5,0.001,5,6800,45,5,35000
"8223",7.41599999999994,1.17399999999998,3.91200000000003,2.30500000000006,0.715648031812263,10,"Picea",50,0.5,0.001,5,900,45,5,35000
"8224",37.5820000000001,26.9879999999998,6.80300000000011,3.75999999999999,0.743590896755782,10,"Picea",500,0.5,0.001,5,4500,45,5,35000
"8225",31.6350000000002,22.8119999999999,4.85900000000038,3.91499999999996,0.755530263043294,10,"Picea",500,1,0.001,5,4300,45,5,8750
"8226",97.0929999999998,83.1689999999999,8.78400000000011,5.10500000000002,0.781416138496664,10,"Picea",1000,0.5,0.001,5,7200,45,5,35000
"8227",106.559,92.2870000000003,9.00399999999991,5.23500000000013,0.763468125625095,10,"Picea",1000,0.5,0.001,5,7550,45,5,35000
"8228",22.2690000000002,6.37699999999995,12.1469999999999,3.71600000000035,0.725412124233295,10,"Picea",50,0.25,0.001,5,5450,45,5,140000
"8229",10.299,1.7529999999997,5.98800000000028,2.529,0.709800249341843,10,"Picea",50,0.25,0.001,5,1500,45,5,140000
"8230",7.81500000000005,1.57600000000002,3.7170000000001,2.49400000000014,0.67332704443421,10,"Picea",50,1,0.001,5,1250,45,5,8750
"8231",103.306,80.8130000000001,17.5250000000001,4.93499999999995,0.777913534449482,10,"Picea",1000,0.25,0.001,5,6750,45,5,140000
"8232",191.972,92.2890000000002,94.75,4.89899999999989,0.774545871024896,10,"Picea",1000,0.1,0.001,5,8200,45,5,875000
"8233",26.5919999999996,17.913,5.54400000000032,3.10099999999966,0.743778883397948,10,"Picea",500,1,0.001,5,3400,45,5,8750
"8234",8.08599999999979,1.02100000000019,4.75999999999976,2.27700000000004,0.68771181322,10,"Picea",50,0.25,0.001,5,800,45,5,140000
"8235",9.92799999999988,2.48799999999983,4.61999999999989,2.77800000000025,0.694593296466382,10,"Picea",50,0.5,0.001,5,2300,45,5,35000
"8236",125.309,111.742,8.48699999999963,5.04200000000037,0.778749282203029,10,"Picea",1000,1,0.001,5,9550,45,5,8750
"8237",77.4760000000001,24.2629999999999,49.6610000000001,3.52100000000019,0.755217661695922,10,"Picea",500,0.1,0.001,5,4500,45,5,875000
"8238",66.3440000000001,18.9899999999998,43.8180000000002,3.50700000000006,0.751601112627089,10,"Picea",500,0.1,0.001,5,3650,45,5,875000
"8239",81.2750000000001,24.8440000000001,52.9569999999999,3.4409999999998,0.770106191364154,10,"Picea",500,0.1,0.001,5,4600,45,5,875000
"8240",38.8499999999999,23.6010000000001,11.4070000000002,3.8119999999999,0.754133971667729,10,"Picea",500,0.25,0.001,5,3900,45,5,140000
"8241",12.9070000000002,2.77800000000025,7.21399999999994,2.88700000000017,0.669075397870041,10,"Picea",50,0.25,0.001,5,2750,45,5,140000
"8242",67.2169999999996,8.69399999999996,55.0330000000004,3.45999999999958,0.662469187739514,10,"Picea",50,0.1,0.001,5,6950,45,5,875000
"8243",7.75,1.43100000000004,4.30100000000039,1.98499999999967,0.647041202559496,10,"Picea",50,1,0.001,5,1300,45,5,8750
"8244",93.3360000000002,72.54,16.0449999999996,4.7180000000003,0.766537307613994,10,"Picea",1000,0.25,0.001,5,6400,45,5,140000
"8245",41.1219999999998,24.4630000000002,12.6609999999996,3.96900000000005,0.767194523201539,10,"Picea",500,0.25,0.001,5,4350,45,5,140000
"8246",72.4150000000004,21.2089999999998,47.473,3.70300000000043,0.754834789881335,10,"Picea",500,0.1,0.001,5,3750,45,5,875000
"8247",224.151,113.909,104.36,5.84799999999996,0.768460809412392,10,"Picea",1000,0.1,0.001,5,9600,45,5,875000
"8248",127.519,100.706,21.319,5.45899999999983,0.781892225020126,10,"Picea",1000,0.25,0.001,5,8150,45,5,140000
"8249",8.93499999999995,1.01600000000008,5.57099999999991,2.31500000000005,0.69790024513774,10,"Picea",50,0.25,0.001,5,600,45,5,140000
"8250",66.8209999999999,19.7110000000002,43.779,3.30099999999993,0.743637992034524,10,"Picea",500,0.1,0.001,5,3600,45,5,875000
"8251",98.29,87.3070000000002,6.15999999999985,4.77199999999993,0.774163543565732,10,"Picea",1000,1,0.001,5,7150,45,5,8750
"8252",55.6429999999996,43.3490000000002,7.24299999999994,5.01699999999983,0.760132202052092,10,"Picea",500,1,0.001,5,6400,45,5,8750
"8253",7.54099999999971,1.49200000000019,3.78899999999976,2.23199999999997,0.689403022517496,10,"Picea",50,1,0.001,5,1150,45,5,8750
"8254",115.562,89.857,20.3579999999997,5.3090000000002,0.779043189757475,10,"Picea",1000,0.25,0.001,5,7200,45,5,140000
"8255",43.547,33.643,5.68599999999969,4.17300000000023,0.757493296741771,10,"Picea",500,1,0.001,5,5300,45,5,8750
"8256",10.1680000000001,1.68299999999999,5.92499999999973,2.53200000000015,0.697054073218131,10,"Picea",50,0.25,0.001,5,1350,45,5,140000
"8257",99.6379999999999,30.9340000000002,64.433,4.23900000000003,0.760843334662815,10,"Picea",500,0.1,0.001,5,5100,45,5,875000
"8258",6.8090000000002,0.891000000000076,3.80999999999995,2.06700000000001,0.674870102191377,10,"Picea",50,0.5,0.001,5,550,45,5,35000
"8259",33.777,19.4369999999999,10.6689999999999,3.62800000000016,0.751776178720871,10,"Picea",500,0.25,0.001,5,3500,45,5,140000
"8260",8.11500000000024,1.53999999999996,4.07000000000016,2.47600000000011,0.703955477827072,10,"Picea",50,0.5,0.001,5,1250,45,5,35000
"8261",98.616,87.0630000000001,6.45599999999968,5.0630000000001,0.781390632843264,10,"Picea",1000,1,0.001,5,7300,45,5,8750
"8262",15.277,1.0920000000001,11.9740000000002,2.18199999999979,0.689116118592665,10,"Picea",50,0.1,0.001,5,650,45,5,875000
"8263",128.244,59.0259999999998,64.7220000000002,4.46299999999974,0.772548241454575,10,"Picea",1000,0.1,0.001,5,5300,45,5,875000
"8264",40.623,3.96799999999985,33.4180000000001,3.20699999999988,0.701657186652438,10,"Picea",50,0.1,0.001,5,3450,45,5,875000
"8265",113.325,37.5059999999999,71.2740000000003,4.51499999999987,0.759830936421158,10,"Picea",500,0.1,0.001,5,5750,45,5,875000
"8266",92.059,28.154,59.947,3.92500000000001,0.733419335907167,10,"Picea",500,0.1,0.001,5,5200,48,5,875000
"8267",122.166,96.736,20.047,5.34799999999998,0.775972196203868,10,"Picea",1000,0.25,0.001,5,7900,48,5,140000
"8268",76.318,56.907,15.571,3.80700000000002,0.770671906294486,10,"Picea",1000,0.25,0.001,5,5800,48,5,140000
"8269",69.848,57.675,8.04900000000004,4.09399999999999,0.768872199677116,10,"Picea",1000,0.5,0.001,5,5550,48,5,35000
"8270",46.832,5.42000000000002,38.441,2.93700000000001,0.678885397612293,10,"Picea",50,0.1,0.001,5,5400,48,5,875000
"8271",107.607,93.836,9.05699999999996,4.678,0.770164565942245,10,"Picea",1000,0.5,0.001,5,7750,48,5,35000
"8272",135.981,62.193,69.689,4.05799999999999,0.765779395682662,10,"Picea",1000,0.1,0.001,5,6250,48,5,875000
"8273",12.367,2.83999999999992,7.1690000000001,2.32999999999993,0.683636816098015,10,"Picea",50,0.25,0.001,5,2500,48,5,140000
"8274",27.086,2.26999999999998,22.469,2.31700000000001,0.707049715019932,10,"Picea",50,0.1,0.001,5,2200,48,5,875000
"8275",75.706,23.5390000000001,48.679,3.45799999999997,0.766182571376012,10,"Picea",500,0.1,0.001,5,4550,48,5,875000
"8276",72.534,60.857,7.827,3.81900000000007,0.757885098088376,10,"Picea",1000,0.5,0.001,5,6200,48,5,35000
"8277",7.58699999999999,1.06600000000003,4.69399999999996,1.79899999999998,0.713742553116596,10,"Picea",50,0.25,0.001,5,900,48,5,140000
"8278",182.577,92.5310000000001,85.4159999999999,4.59900000000005,0.772188687334307,10,"Picea",1000,0.1,0.001,5,8400,48,5,875000
"8279",74.9490000000001,23.135,48.3439999999999,3.44000000000005,0.758544940566837,10,"Picea",500,0.1,0.001,5,4650,48,5,875000
"8280",55.9219999999999,42.533,8.75699999999995,4.59199999999998,0.762001537058208,10,"Picea",500,0.5,0.001,5,7300,48,5,35000
"8281",6.07600000000002,1.05000000000007,3.16599999999994,1.82400000000007,0.696496583044038,10,"Picea",50,1,0.001,5,650,48,5,8750
"8282",40.712,24.322,12.912,3.447,0.760810144206671,10,"Picea",500,0.25,0.001,5,4700,48,5,140000
"8283",73.5459999999999,63.6310000000001,5.88999999999999,3.99299999999994,0.76323969757963,10,"Picea",1000,1,0.001,5,6400,48,5,8750
"8284",33.4309999999999,24.803,5.21999999999991,3.37900000000002,0.757888155889709,10,"Picea",500,1,0.001,5,4800,48,5,8750
"8285",6.53600000000006,1.04200000000003,3.66600000000005,1.79899999999998,0.708647071159656,10,"Picea",50,0.5,0.001,5,750,48,5,35000
"8286",8.32100000000003,1.41199999999992,4.90100000000007,1.98199999999997,0.64089109683662,10,"Picea",50,0.25,0.001,5,1400,48,5,140000
"8287",34.3439999999999,24.67,6.30700000000002,3.33899999999994,0.760897000845606,10,"Picea",500,0.5,0.001,5,4650,48,5,35000
"8288",93.706,82.1809999999999,7.09699999999998,4.39600000000007,0.762136771641564,10,"Picea",1000,1,0.001,5,7700,48,5,8750
"8289",29.404,21.14,5.06500000000005,3.17099999999994,0.76809194065544,10,"Picea",500,1,0.001,5,4250,48,5,8750
"8290",11.4400000000001,4.16600000000005,4.61899999999991,2.62800000000004,0.692522802842924,10,"Picea",50,1,0.001,5,4100,48,5,8750
"8291",7.43899999999985,1.64800000000014,3.67899999999986,2.08500000000004,0.731055310227708,10,"Picea",50,1,0.001,5,1800,48,5,8750
"8292",29.2850000000001,20.0329999999999,6.01600000000008,3.20700000000011,0.757681424168911,10,"Picea",500,0.5,0.001,5,4100,48,5,35000
"8293",102.403,33.066,65.356,3.952,0.751723163465302,10,"Picea",500,0.1,0.001,5,5900,48,5,875000
"8294",165.34,78.1780000000001,82.6199999999999,4.51299999999992,0.773320407257703,10,"Picea",1000,0.1,0.001,5,7250,48,5,875000
"8295",7.18499999999995,1.14199999999983,4.08500000000004,1.92900000000009,0.686887819589389,10,"Picea",50,1,0.001,5,950,48,5,8750
"8296",102.446,47.068,51.6849999999999,3.66100000000006,0.760763744975963,10,"Picea",1000,0.1,0.001,5,4850,48,5,875000
"8297",76.1299999999999,63.9290000000001,8.24499999999989,3.923,0.779254946662329,10,"Picea",1000,0.5,0.001,5,6350,48,5,35000
"8298",33.374,19.3899999999999,10.701,3.25300000000016,0.752022872301596,10,"Picea",500,0.25,0.001,5,3900,48,5,140000
"8299",15.2420000000002,3.81400000000008,8.71799999999985,2.68300000000022,0.69077412583258,10,"Picea",50,0.25,0.001,5,3950,48,5,140000
"8300",82.5050000000001,70.8609999999999,7.13100000000009,4.48099999999999,0.782780681869181,10,"Picea",1000,1,0.001,5,6500,48,5,8750
"8301",33.144,22.6420000000001,7.01299999999992,3.45600000000013,0.774765234407109,10,"Picea",500,0.5,0.001,5,3800,48,5,35000
"8302",80.9349999999999,61.1750000000002,15.7369999999999,3.99099999999999,0.775193036755929,10,"Picea",1000,0.25,0.001,5,6150,48,5,140000
"8303",23.9289999999999,16.3909999999998,4.7030000000002,2.80599999999981,0.750068229052149,10,"Picea",500,1,0.001,5,3250,48,5,8750
"8304",13.5229999999999,1.10299999999984,10.54,1.85200000000009,0.696029593839807,10,"Picea",50,0.1,0.001,5,950,48,5,875000
"8305",37.702,28.492,5.452,3.72800000000007,0.755531751311255,10,"Picea",500,1,0.001,5,5350,48,5,8750
"8306",70.7449999999999,8.52399999999989,58.567,3.62699999999995,0.657117983956539,10,"Picea",50,0.1,0.001,5,8100,48,5,875000
"8307",76.1890000000001,58.1070000000002,14.2539999999999,3.79500000000007,0.778062023885225,10,"Picea",1000,0.25,0.001,5,5950,48,5,140000
"8308",6.86699999999996,1.21499999999992,3.721,1.904,0.655169579270377,10,"Picea",50,0.5,0.001,5,1200,48,5,35000
"8309",29.317,21.1900000000001,4.82899999999995,3.26900000000001,0.761711715695851,10,"Picea",500,1,0.001,5,4250,48,5,8750
"8310",12.9009999999998,2.52400000000011,7.87999999999988,2.46499999999992,0.698826478320814,10,"Picea",50,0.25,0.001,5,2350,48,5,140000
"8311",64.5600000000002,50.1400000000001,9.58799999999997,4.80200000000013,0.74102774716808,10,"Picea",500,0.5,0.001,5,8250,48,5,35000
"8312",99.8410000000001,87.404,7.55300000000011,4.846,0.772903702220133,10,"Picea",1000,1,0.001,5,7650,48,5,8750
"8313",35.751,25.874,6.11300000000006,3.73199999999997,0.747779019460941,10,"Picea",500,1,0.001,5,4150,48,5,8750
"8314",41.0680000000002,24.2570000000001,13.0919999999999,3.68600000000015,0.756271282851869,10,"Picea",500,0.25,0.001,5,4200,48,5,140000
"8315",7.13400000000001,0.876999999999953,4.25099999999998,1.97600000000011,0.686640185813332,10,"Picea",50,0.5,0.001,5,450,48,5,35000
"8316",66.1870000000001,19.9770000000001,42.9759999999999,3.19700000000012,0.752276871873354,10,"Picea",500,0.1,0.001,5,3800,48,5,875000
"8317",6.20700000000011,0.877999999999929,3.51700000000005,1.78600000000006,0.686659814246875,10,"Picea",50,0.5,0.001,5,650,48,5,35000
"8318",81.2340000000002,69.972,6.88800000000015,4.33699999999999,0.769737929948426,10,"Picea",1000,1,0.001,5,6400,48,5,8750
"8319",70.2850000000001,46.6819999999998,18.6469999999999,4.92500000000018,0.769846439696158,10,"Picea",500,0.25,0.001,5,7150,48,5,140000
"8320",9.88799999999992,2.4670000000001,4.904,2.48500000000013,0.717782064190357,10,"Picea",50,1,0.001,5,2400,48,5,8750
"8321",213.192,107.098,100.682,5.375,0.771696398298,10,"Picea",1000,0.1,0.001,5,8850,48,5,875000
"8322",125.93,98.0819999999999,22.5239999999999,5.29199999999992,0.7779457084575,10,"Picea",1000,0.25,0.001,5,8750,48,5,140000
"8323",85.165,73.5570000000002,7.16100000000006,4.41199999999981,0.777602503232207,10,"Picea",1000,1,0.001,5,6600,48,5,8750
"8324",42.5630000000001,25.4970000000003,13.3139999999999,3.721,0.757169986286037,10,"Picea",500,0.25,0.001,5,4350,48,5,140000
"8325",32.585,23.071,5.91199999999998,3.572,0.7424717719374,10,"Picea",500,0.5,0.001,5,4200,48,5,35000
"8326",9.23299999999998,1.994,4.50200000000001,2.70599999999999,0.708411664436511,10,"Picea",50,0.5,0.001,5,1600,48,5,35000
"8327",32.034,22.358,6.095,3.554,0.753387630701535,10,"Picea",500,0.5,0.001,5,4300,48,5,35000
"8328",30.681,22.633,4.524,3.495,0.738096046267225,10,"Picea",500,1,0.001,5,4150,48,5,8750
"8329",85.952,74.821,6.34599999999998,4.74900000000002,0.762975580679858,10,"Picea",1000,1,0.001,5,6450,48,5,8750
"8330",91.594,27.922,59.426,4.20699999999999,0.752994803606908,10,"Picea",500,0.1,0.001,5,4550,48,5,875000
"8331",79.621,69.677,5.68599999999998,4.22800000000001,0.752963313432244,10,"Picea",1000,1,0.001,5,6650,48,5,8750
"8332",89.042,75.512,8.88900000000001,4.60699999999997,0.777744379601648,10,"Picea",1000,0.5,0.001,5,6700,48,5,35000
"8333",62.628,48.748,8.70500000000004,5.149,0.758777285093075,10,"Picea",500,0.5,0.001,5,7950,48,5,35000
"8334",8.23900000000003,1.767,4.18000000000001,2.267,0.660099406227387,10,"Picea",50,0.5,0.001,5,1800,48,5,35000
"8335",136.339,110.266,20.573,5.471,0.773372303137178,10,"Picea",1000,0.25,0.001,5,9300,48,5,140000
"8336",76.4770000000001,52.431,18.766,5.25100000000009,0.765910131908647,10,"Picea",500,0.25,0.001,5,8150,48,5,140000
"8337",110.563,86.5500000000001,19.0659999999999,4.91300000000001,0.751339394800221,10,"Picea",1000,0.25,0.001,5,7200,48,5,140000
"8338",196.385,99.179,92.188,4.98599999999999,0.777751143903087,10,"Picea",1000,0.1,0.001,5,8600,48,5,875000
"8339",22.432,7.41099999999994,11.333,3.66100000000006,0.670639921438111,10,"Picea",50,0.25,0.001,5,6750,48,5,140000
"8340",91.05,69.2329999999999,17.2760000000001,4.49699999999996,0.780069426008966,10,"Picea",1000,0.25,0.001,5,6400,48,5,140000
"8341",68.668,19.581,45.5309999999999,3.52600000000007,0.762651196615365,10,"Picea",500,0.1,0.001,5,3600,48,5,875000
"8342",142.82,67.985,70.5280000000001,4.27499999999986,0.776011755050814,10,"Picea",1000,0.1,0.001,5,6550,48,5,875000
"8343",115.192,91.147,18.9679999999998,5.04200000000014,0.774066248935086,10,"Picea",1000,0.25,0.001,5,7800,48,5,140000
"8344",25.3679999999999,17.7269999999999,4.46900000000005,3.14400000000001,0.756084265596499,10,"Picea",500,1,0.001,5,3400,48,5,8750
"8345",9.0920000000001,2.23000000000002,4.32999999999993,2.49900000000002,0.709785202863962,10,"Picea",50,0.5,0.001,5,2300,48,5,35000
"8346",37.7759999999998,27.9280000000001,5.95799999999986,3.85599999999999,0.748049429444391,10,"Picea",500,1,0.001,5,4700,48,5,8750
"8347",14.394,3.39600000000019,8.11999999999989,2.85400000000004,0.709310012326094,10,"Picea",50,0.25,0.001,5,3350,48,5,140000
"8348",9.88099999999986,3.09899999999993,4.0300000000002,2.71699999999987,0.709460229764097,10,"Picea",50,1,0.001,5,3200,48,5,8750
"8349",49.1099999999999,36.1780000000001,8.45699999999988,4.44299999999998,0.761670439562477,10,"Picea",500,0.5,0.001,5,5800,48,5,35000
"8350",18.933,1.38100000000009,15.2259999999999,2.28700000000003,0.703899377525627,10,"Picea",50,0.1,0.001,5,1150,48,5,875000
"8351",46.1319999999998,35.2159999999999,6.38499999999999,4.4989999999998,0.763096125160246,10,"Picea",500,1,0.001,5,5850,48,5,8750
"8352",118.886,103.744,9.53999999999996,5.57400000000007,0.773021148298752,10,"Picea",1000,0.5,0.001,5,8850,48,5,35000
"8353",44.011,32.121,7.661,4.19799999999998,0.763099976942369,10,"Picea",500,0.5,0.001,5,5350,51,5,35000
"8354",40.335,30.695,5.625,3.98699999999999,0.755218132072071,10,"Picea",500,1,0.001,5,5400,51,5,8750
"8355",84.307,73.553,6.178,4.541,0.785994126578523,10,"Picea",1000,1,0.001,5,6700,51,5,8750
"8356",130.889,46.805,79.092,4.96299999999997,0.773655131605609,10,"Picea",500,0.1,0.001,5,6900,51,5,875000
"8357",94.335,72.812,16.783,4.70400000000001,0.772601307170119,10,"Picea",1000,0.25,0.001,5,6650,51,5,140000
"8358",7.37099999999998,1.411,3.75799999999998,2.173,0.714216748209438,10,"Picea",50,1,0.001,5,1200,51,5,8750
"8359",84.803,74.751,5.61199999999997,4.40800000000002,0.772508347127083,10,"Picea",1000,1,0.001,5,6850,51,5,8750
"8360",36.223,25.636,6.858,3.69800000000004,0.756152052736073,10,"Picea",500,0.5,0.001,5,4700,51,5,35000
"8361",43.6,33.407,6.04599999999999,4.11599999999999,0.758133645870181,10,"Picea",500,1,0.001,5,5500,51,5,8750
"8362",76.108,64.94,7.12799999999999,4.00300000000004,0.775845968213272,10,"Picea",1000,0.5,0.001,5,6150,51,5,35000
"8363",40.824,24.184,12.874,3.73500000000001,0.749786988585907,10,"Picea",500,0.25,0.001,5,4350,51,5,140000
"8364",8.24900000000002,1.23499999999996,4.96499999999997,2.02500000000009,0.689496443249062,10,"Picea",50,0.25,0.001,5,1200,51,5,140000
"8365",83.1899999999999,26.2249999999999,52.9970000000001,3.93599999999992,0.750228668213998,10,"Picea",500,0.1,0.001,5,4800,51,5,875000
"8366",7.50999999999999,1.54600000000005,3.87299999999993,2.06100000000004,0.721628444179432,10,"Picea",50,1,0.001,5,1350,51,5,8750
"8367",11.519,2.29500000000007,6.89799999999991,2.29700000000003,0.716143147829866,10,"Picea",50,0.25,0.001,5,2400,51,5,140000
"8368",107.209,85.274,17.441,4.46299999999997,0.77083558516329,10,"Picea",1000,0.25,0.001,5,7750,51,5,140000
"8369",64.405,53.058,7.52599999999995,3.78800000000001,0.773275613180929,10,"Picea",1000,0.5,0.001,5,5500,51,5,35000
"8370",39.042,23.3580000000001,12.146,3.50700000000006,0.77239752372539,10,"Picea",500,0.25,0.001,5,4400,51,5,140000
"8371",15.1049999999999,3.76999999999998,8.63600000000008,2.67199999999991,0.660683103504254,10,"Picea",50,0.25,0.001,5,4000,51,5,140000
"8372",232.67,119.638,107.747,5.25400000000002,0.771381871081218,10,"Picea",1000,0.1,0.001,5,9950,51,5,875000
"8373",39.84,23.942,12.049,3.822,0.750424430254796,10,"Picea",500,0.25,0.001,5,4500,51,5,140000
"8374",85.129,72.365,8.56900000000007,4.16199999999992,0.781328133938313,10,"Picea",1000,0.5,0.001,5,7200,51,5,35000
"8375",25.443,17.918,4.30799999999999,3.18899999999996,0.750818222025652,10,"Picea",500,1,0.001,5,3350,51,5,8750
"8376",12.011,2.14800000000002,7.57499999999993,2.25900000000001,0.726134306977916,10,"Picea",50,0.25,0.001,5,2250,51,5,140000
"8377",55.318,41.957,8.85900000000004,4.47199999999998,0.775844588488337,10,"Picea",500,0.5,0.001,5,7000,51,5,35000
"8378",7.03399999999999,1.08000000000004,3.904,2.02099999999996,0.711388891498135,10,"Picea",50,0.5,0.001,5,850,51,5,35000
"8379",126.748,113.13,8.40499999999997,5.17900000000009,0.781629724549029,10,"Picea",1000,1,0.001,5,9850,51,5,8750
"8380",57.0820000000001,36.623,16.2460000000001,4.18200000000002,0.76179526943442,10,"Picea",500,0.25,0.001,5,6450,51,5,140000
"8381",42.8309999999999,25.837,13.383,3.57899999999995,0.756466313399338,10,"Picea",500,0.25,0.001,5,4750,51,5,140000
"8382",85.529,26.0650000000001,55.663,3.76800000000003,0.761536495369672,10,"Picea",500,0.1,0.001,5,4600,51,5,875000
"8383",32.1869999999999,23.375,5.26700000000005,3.51299999999992,0.768112755225815,10,"Picea",500,1,0.001,5,4200,51,5,8750
"8384",108.603,85.508,18.6759999999999,4.38200000000006,0.777691778375517,10,"Picea",1000,0.25,0.001,5,7750,51,5,140000
"8385",86.0089999999998,72.1890000000001,9.56299999999987,4.22399999999993,0.774625499513892,10,"Picea",1000,0.5,0.001,5,7100,51,5,35000
"8386",73.3880000000001,21.5210000000002,48.386,3.45100000000002,0.750723909709844,10,"Picea",500,0.1,0.001,5,3750,51,5,875000
"8387",78.7639999999999,53.0029999999999,20.748,4.98199999999997,0.747565991532655,10,"Picea",500,0.25,0.001,5,8500,51,5,140000
"8388",11.6659999999999,2.16799999999989,7.30200000000013,2.16699999999992,0.721201157526755,10,"Picea",50,0.25,0.001,5,2150,51,5,140000
"8389",11.635,2.2199999999998,7.16200000000003,2.22000000000003,0.72368216151968,10,"Picea",50,0.25,0.001,5,2350,51,5,140000
"8390",154.62,71.5919999999999,78.154,4.83799999999997,0.774623801406923,10,"Picea",1000,0.1,0.001,5,6200,51,5,875000
"8391",31.8889999999999,21.549,7.0920000000001,3.21399999999994,0.763354873891892,10,"Picea",500,0.5,0.001,5,4200,51,5,35000
"8392",79.0619999999999,59.7510000000002,15.579,3.69799999999987,0.783824088589557,10,"Picea",1000,0.25,0.001,5,6150,51,5,140000
"8393",129.842,116.432,7.904,5.46900000000005,0.785449911753322,10,"Picea",1000,1,0.001,5,9050,51,5,8750
"8394",7.48299999999995,1.28899999999999,3.9369999999999,2.22199999999998,0.685162623590396,10,"Picea",50,1,0.001,5,850,51,5,8750
"8395",84.5469999999998,63.9200000000001,16.3440000000001,4.23899999999981,0.777915871722273,10,"Picea",1000,0.25,0.001,5,6050,51,5,140000
"8396",29.0720000000001,19.777,5.92900000000009,3.33600000000001,0.761617939298551,10,"Picea",500,0.5,0.001,5,3650,51,5,35000
"8397",18.8610000000001,1.47700000000009,15.0940000000001,2.25999999999999,0.689919220691357,10,"Picea",50,0.1,0.001,5,1200,51,5,875000
"8398",9.13300000000004,2.47000000000003,4.17100000000005,2.45900000000006,0.721732784241719,10,"Picea",50,1,0.001,5,2500,51,5,8750
"8399",8.03500000000008,1.71000000000004,4.00700000000006,2.28700000000003,0.70755333974941,10,"Picea",50,1,0.001,5,1500,51,5,8750
"8400",111.077,98.0449999999998,7.84699999999998,5.15300000000002,0.775086383884065,10,"Picea",1000,1,0.001,5,8350,51,5,8750
"8401",118.963,53.7550000000001,61.268,3.9069999999997,0.754267028307273,10,"Picea",1000,0.1,0.001,5,5000,51,5,875000
"8402",153.363,71.1659999999997,77.759,4.39499999999998,0.776719402209368,10,"Picea",1000,0.1,0.001,5,6550,51,5,875000
"8403",7.88299999999981,1.03999999999996,4.76299999999992,2.04999999999973,0.700984320141341,10,"Picea",50,0.25,0.001,5,750,51,5,140000
"8404",68.6320000000001,19.9789999999998,45.1599999999999,3.45900000000029,0.761875431045874,10,"Picea",500,0.1,0.001,5,3550,51,5,875000
"8405",21.7400000000002,1.64699999999993,17.6640000000002,2.40000000000009,0.682694108013118,10,"Picea",50,0.1,0.001,5,1400,51,5,875000
"8406",74.5509999999999,22.8780000000002,48.0450000000001,3.58399999999983,0.752642992799398,10,"Picea",500,0.1,0.001,5,4000,51,5,875000
"8407",78.8490000000002,24.721,50.7280000000001,3.36499999999978,0.756680658520459,10,"Picea",500,0.1,0.001,5,4450,51,5,875000
"8408",94.27,80.4990000000003,9.01899999999978,4.7170000000001,0.78194951194931,10,"Picea",1000,0.5,0.001,5,7750,51,5,35000
"8409",215.397,108.341,101.771,5.24600000000009,0.784573726630707,10,"Picea",1000,0.1,0.001,5,8600,51,5,875000
"8410",8.17099999999982,1.45600000000013,4.50699999999961,2.17700000000013,0.665430035467414,10,"Picea",50,1,0.001,5,1000,51,5,8750
"8411",8.89100000000008,2.13200000000006,4.30799999999999,2.41900000000032,0.71348982345171,10,"Picea",50,0.5,0.001,5,2050,51,5,35000
"8412",111.85,97.6770000000001,8.83899999999994,5.30299999999988,0.778726826383637,10,"Picea",1000,0.5,0.001,5,7750,51,5,35000
"8413",152.575,72.3130000000001,76.0300000000002,4.19900000000007,0.767690777763884,10,"Picea",1000,0.1,0.001,5,7000,51,5,875000
"8414",26.4199999999996,9.10800000000017,13.8339999999998,3.44999999999982,0.71499516411512,10,"Picea",50,0.25,0.001,5,7650,51,5,140000
"8415",28.5329999999999,20.0889999999999,5.25799999999981,3.1550000000002,0.758802909630082,10,"Picea",500,1,0.001,5,4150,51,5,8750
"8416",74.3209999999999,55.3989999999999,15.1759999999999,3.71100000000024,0.75152145082259,10,"Picea",1000,0.25,0.001,5,5800,51,5,140000
"8417",91.25,77.7280000000001,9.04300000000012,4.44599999999991,0.784419016043551,10,"Picea",1000,0.5,0.001,5,7450,51,5,35000
