"","X","totalTime","fittingTime","predictionTime","accuracyTime","testingAUC","spatialResolution","taxon","numPredictors","trainingExamples","cells","cores","GBMemory","ID_unit","Prob","Stratum"
"516",7310,104.411,81.3680000000004,21.232,1.77999999999975,0.776364225930624,0.25,"Picea",5,1000,140000,8,15,7310,0.1,516
"517",7252,28.6030000000001,2.63599999999997,24.23,1.71100000000001,0.687662783999162,0.1,"Picea",5,50,875000,8,15,7252,0.1,517
"518",7257,6.47399999999993,0.72400000000016,4.08999999999992,1.63400000000001,0.69172695359775,0.25,"Picea",5,50,140000,8,15,7257,0.1,518
"519",7251,76.2820000000002,65.9399999999998,8.529,1.7800000000002,0.767533924034621,1,"Picea",5,1000,8750,8,15,7251,0.1,519
"520",7274,26.5359999999996,17.3240000000001,7.15999999999985,2.02399999999989,0.756255484073219,0.5,"Picea",5,500,35000,8,15,7274,0.1,520
"521",7338,43.7740000000003,32.9929999999995,9.03099999999995,1.72100000000046,0.768223365797874,1,"Picea",5,500,8750,8,15,7338,0.1,521
"522",7419,7.58500000000004,1.45700000000033,4.45699999999988,1.64300000000003,0.709314761804717,0.5,"Picea",5,50,35000,8,18,7419,0.111111111111111,522
"523",7436,24.5169999999998,16.6639999999998,6.20100000000002,1.6220000000003,0.761921311263417,1,"Picea",5,500,8750,8,18,7436,0.1,523
"524",7443,106.442999999999,92.1299999999992,12.6030000000001,1.67900000000009,0.786824297063949,0.5,"Picea",5,1000,35000,8,18,7443,0.1,524
"525",7450,97.8549999999996,86.4679999999998,9.3739999999998,1.97699999999986,0.750370716593085,1,"Picea",5,1000,8750,8,18,7450,0.1,525
"526",7410,75.9850000000001,57.7080000000001,16.6179999999999,1.62800000000016,0.779164120552092,0.25,"Picea",5,1000,140000,8,18,7410,0.1,526
"527",7453,185.307,91.5540000000001,91.9269999999997,1.79399999999987,0.770571362238843,0.1,"Picea",5,1000,875000,8,18,7453,0.1,527
"528",7434,8.04299999999967,1.13000000000011,5.14699999999993,1.73700000000008,0.70842603577267,0.25,"Picea",5,50,140000,8,18,7434,0.142857142857143,528
"529",7361,6.07399999999996,1.02600000000007,3.47799999999995,1.54499999999996,0.676902229920731,1,"Picea",5,50,8750,8,18,7361,0.125,529
"530",7448,85.2560000000003,27.2020000000002,56.0209999999997,2,0.770661546288202,0.1,"Picea",5,500,875000,8,18,7448,0.1,530
"531",7403,28.5079999999998,2.54700000000003,23.9859999999999,1.94599999999991,0.715774490279554,0.1,"Picea",5,50,875000,8,18,7403,0.1,531
"532",7412,26.4789999999998,17.652,7.13799999999992,1.65999999999985,0.767010776973439,0.5,"Picea",5,500,35000,8,18,7412,0.1,532
"533",7391,34.3290000000002,20.0220000000004,12.6319999999996,1.64600000000019,0.761232074198861,0.25,"Picea",5,500,140000,8,18,7391,0.1,533
"534",7466,9.803,2.67600000000002,5.416,1.67699999999999,0.66758191278491,0.5,"Picea",5,50,35000,8,21,7466,0.1,534
"535",7530,13.576,2.45800000000054,9.07099999999991,2.01499999999942,0.678380423653904,0.25,"Picea",5,50,140000,8,21,7530,0.125,535
"536",7520,65.5709999999999,52.9389999999999,10.7490000000003,1.846,0.774623255611434,0.5,"Picea",5,1000,35000,8,21,7520,0.1,536
"537",7511,100.69,77.5729999999999,21.1620000000003,1.92099999999982,0.779272620736035,0.25,"Picea",5,1000,140000,8,21,7511,0.1,537
"538",7580,23.643,1.92200000000048,19.6409999999996,2.05200000000059,0.700505283763565,0.1,"Picea",5,50,875000,8,21,7580,0.111111111111111,538
"539",7522,90.6460000000002,28.2780000000002,60.4679999999998,1.86700000000019,0.747243799935705,0.1,"Picea",5,500,875000,8,21,7522,0.1,539
"540",7544,116.627,104.474,10.1409999999996,1.98000000000047,0.775960353014416,1,"Picea",5,1000,8750,8,21,7544,0.1,540
"541",7536,26.4979999999996,17.1819999999998,7.36400000000049,1.90899999999965,0.731816598589838,0.5,"Picea",5,500,35000,8,21,7536,0.1,541
"542",7479,39.38,23.9979999999999,13.634,1.71900000000005,0.742528367147104,0.25,"Picea",5,500,140000,8,21,7479,0.1,542
"543",7496,7.53500000000008,1.69299999999998,3.94799999999987,1.86700000000019,0.689135612073057,1,"Picea",5,50,8750,8,21,7496,0.1,543
"544",7508,96.8870000000002,43.0599999999999,51.9559999999997,1.83300000000008,0.770759309340545,0.1,"Picea",5,1000,875000,8,21,7508,0.1,544
"545",7512,33.6310000000003,24.5520000000001,7.30999999999995,1.73600000000033,0.766349894107861,1,"Picea",5,500,8750,8,21,7512,0.1,545
"546",7587,6.571,1.19300000000001,3.75200000000001,1.59199999999998,0.685495050652877,1,"Picea",5,50,8750,8,24,7587,0.1,546
"547",7650,33.79,24.5680000000002,7.47499999999991,1.71500000000015,0.761033023307634,1,"Picea",5,500,8750,8,24,7650,0.1,547
"548",7615,29.1129999999998,20.0060000000001,7.375,1.7059999999999,0.766357001664362,0.5,"Picea",5,500,35000,8,24,7615,0.1,548
"549",7668,11.3420000000006,0.829999999999927,8.89000000000033,1.59500000000025,0.646266849315978,0.1,"Picea",5,50,875000,8,24,7668,0.1,549
"550",7644,145.196,68.248,75.1309999999999,1.78999999999996,0.783099240030065,0.1,"Picea",5,1000,875000,8,24,7644,0.1,550
"551",7645,80.181,67.8200000000002,10.5459999999998,1.78700000000026,0.777211885762759,0.5,"Picea",5,1000,35000,8,24,7645,0.1,551
"552",7677,111.91,100.548,9.74600000000009,1.58699999999953,0.768179403394155,1,"Picea",5,1000,8750,8,24,7677,0.1,552
"553",7623,103.098,34.0159999999996,67.21,1.84500000000025,0.737484212950727,0.1,"Picea",5,500,875000,8,24,7623,0.1,553
"554",7660,48.4500000000007,30.2569999999996,16.5930000000008,1.57099999999991,0.765592158626564,0.25,"Picea",5,500,140000,8,24,7660,0.1,554
"555",7604,94.681,73.5519999999999,19.3230000000001,1.77299999999991,0.77771751708478,0.25,"Picea",5,1000,140000,8,24,7604,0.1,555
"556",7603,5.81799999999998,0.800999999999931,3.48199999999997,1.50999999999999,0.695120418608902,0.5,"Picea",5,50,35000,8,24,7603,0.1,556
"557",7640,6.79600000000028,0.893999999999778,4.38500000000022,1.49099999999999,0.70283074101886,0.25,"Picea",5,50,140000,8,24,7640,0.142857142857143,557
"558",7811,20.1840000000002,1.41100000000006,17.143,1.60500000000047,0.727926776116218,0.1,"Picea",5,50,875000,8,27,7811,0.111111111111111,558
"559",7731,6.77799999999979,1.4079999999999,3.7829999999999,1.5630000000001,0.70932557388935,1,"Picea",5,50,8750,8,27,7731,0.1,559
"560",7789,83.3099999999995,64.3220000000001,17.3100000000004,1.64899999999943,0.780317763997009,0.25,"Picea",5,1000,140000,8,27,7789,0.1,560
"561",7705,27.444,15.759,9.97899999999993,1.68100000000004,0.75441268465822,0.25,"Picea",5,500,140000,8,27,7705,0.1,561
"562",7803,36.0779999999995,25.8539999999994,8.58200000000033,1.60599999999977,0.764769612224862,0.5,"Picea",5,500,35000,8,27,7803,0.1,562
"563",7764,28.596,20.623,6.37300000000005,1.57000000000016,0.751416252254222,1,"Picea",5,500,8750,8,27,7764,0.1,563
"564",7733,78.3450000000003,66.538,10.1210000000001,1.6579999999999,0.771204223439875,0.5,"Picea",5,1000,35000,8,27,7733,0.1,564
"565",7712,79.787,69.077,8.97599999999989,1.70000000000005,0.771714214319665,1,"Picea",5,1000,8750,8,27,7712,0.1,565
"566",7793,268.029,141.741,124.573,1.6869999999999,0.776693276368246,0.1,"Picea",5,1000,875000,8,27,7793,0.1,566
"567",7755,65.2309999999998,20.0709999999999,43.2689999999998,1.86599999999999,0.756807610734492,0.1,"Picea",5,500,875000,8,27,7755,0.1,567
"568",7790,9.97100000000046,2.23400000000038,5.93599999999969,1.76800000000003,0.724481509774521,0.5,"Picea",5,50,35000,8,27,7790,0.111111111111111,568
"569",7729,10.319,1.93599999999969,6.81500000000005,1.54300000000012,0.721306074468852,0.25,"Picea",5,50,140000,8,27,7729,0.125,569
"570",7858,109.203,94.5909999999999,12.4929999999999,2.08500000000004,0.781553297758274,0.5,"Picea",5,1000,35000,8,30,7858,0.1,570
"571",7916,6.93299999999999,1.125,4.09900000000016,1.68099999999959,0.694999882826931,0.5,"Picea",5,50,35000,8,30,7916,0.1,571
"572",7902,147.379,69.4939999999997,75.7200000000003,2.1279999999997,0.776500625350075,0.1,"Picea",5,1000,875000,8,30,7902,0.1,572
"573",7837,40.5339999999999,24.644,14.1290000000001,1.72899999999981,0.765230452511142,0.25,"Picea",5,500,140000,8,30,7837,0.1,573
"574",7906,35.3290000000006,3.51899999999932,29.8240000000005,1.95200000000023,0.702408186649282,0.1,"Picea",5,50,875000,8,30,7906,0.1,574
"575",7901,96.1100000000006,84.5769999999993,9.36700000000019,2.13100000000031,0.781693463823078,1,"Picea",5,1000,8750,8,30,7901,0.1,575
"576",7891,110.624,86.4979999999996,21.9760000000006,2.11699999999928,0.784554637897153,0.25,"Picea",5,1000,140000,8,30,7891,0.1,576
"577",7849,14.2939999999999,3.29400000000032,9.16100000000006,1.81299999999965,0.711244147155451,0.25,"Picea",5,50,140000,8,30,7849,0.1,577
"578",7888,36.1229999999996,25.2889999999998,8.68099999999959,2.11999999999989,0.764096083652706,0.5,"Picea",5,500,35000,8,30,7888,0.1,578
"579",7884,8.70200000000023,2.01799999999912,4.57000000000062,2.08500000000004,0.683450723213919,1,"Picea",5,50,8750,8,30,7884,0.1,579
"580",7917,87.1030000000001,28.6270000000004,56.6769999999997,1.76400000000012,0.772166640852324,0.1,"Picea",5,500,875000,8,30,7917,0.1,580
"581",7843,31.7310000000002,22.7149999999999,7.03400000000011,1.95100000000002,0.762850081702347,1,"Picea",5,500,8750,8,30,7843,0.1,581
"582",8029,28.518,20.1709999999994,6.59700000000066,1.70499999999993,0.73702163600696,1,"Picea",5,500,8750,8,33,8029,0.1,582
"583",7937,8.45299999999997,1.43600000000004,5.12299999999999,1.86599999999999,0.706889587646644,0.5,"Picea",5,50,35000,8,33,7937,0.111111111111111,583
"584",7994,29.6900000000001,20.1210000000001,7.76299999999992,1.77199999999993,0.762756486483382,0.5,"Picea",5,500,35000,8,33,7994,0.1,584
"585",8049,71.3189999999995,59.527,10.1300000000001,1.6279999999997,0.771753054300649,0.5,"Picea",5,1000,35000,8,33,8049,0.1,585
"586",7940,93.753,70.821,21.004,1.89299999999997,0.781963078280043,0.25,"Picea",5,1000,140000,8,33,7940,0.1,586
"587",7941,150.608,71.356,77.255,1.96100000000001,0.780342394880927,0.1,"Picea",5,1000,875000,8,33,7941,0.1,587
"588",7991,40.0360000000001,23.9659999999999,14.2919999999999,1.7470000000003,0.749822522707891,0.25,"Picea",5,500,140000,8,33,7991,0.1,588
"589",8031,64.4620000000004,19.7110000000002,42.9960000000001,1.72199999999975,0.758519660765606,0.1,"Picea",5,500,875000,8,33,8031,0.1,589
"590",7985,6.61599999999999,1.154,3.91000000000031,1.51499999999987,0.67925840848671,1,"Picea",5,50,8750,8,33,7985,0.111111111111111,590
"591",8013,60.9359999999997,51.5690000000004,7.62299999999959,1.71299999999974,0.772383921806459,1,"Picea",5,1000,8750,8,33,8013,0.1,591
"592",7953,15.1109999999999,1.18100000000004,12.049,1.85199999999986,0.690510841939957,0.1,"Picea",5,50,875000,8,33,7953,0.111111111111111,592
"593",7972,10.6529999999998,1.78699999999981,6.96600000000035,1.87199999999984,0.699124084312714,0.25,"Picea",5,50,140000,8,33,7972,0.1,593
"594",8160,7.98800000000028,1.88200000000052,4.39399999999932,1.6850000000004,0.683958465776648,1,"Picea",5,50,8750,8,36,8160,0.1,594
"595",8133,40.1800000000003,30.0720000000001,8.20899999999983,1.8690000000006,0.759357252743639,1,"Picea",5,500,8750,8,36,8133,0.1,595
"596",8055,113.747,39.422,72.515,1.779,0.753202010857801,0.1,"Picea",5,500,875000,8,36,8055,0.1,596
"597",8152,13.7560000000003,0.949000000000524,11.1769999999997,1.59600000000046,0.704490923916687,0.1,"Picea",5,50,875000,8,36,8152,0.1,597
"598",8061,156.193,74.754,79.567,1.83999999999992,0.780033812444193,0.1,"Picea",5,1000,875000,8,36,8061,0.1,598
"599",8099,12.4229999999998,2.47699999999986,8.12899999999991,1.78800000000001,0.722164384233971,0.25,"Picea",5,50,140000,8,36,8099,0.111111111111111,599
"600",8162,48.5910000000003,30.3530000000001,16.4679999999998,1.74200000000019,0.767127261441591,0.25,"Picea",5,500,140000,8,36,8162,0.1,600
"601",8125,13.9989999999998,4.56700000000001,7.56700000000001,1.83600000000024,0.706458230152024,0.5,"Picea",5,50,35000,8,36,8125,0.1,601
"602",8065,92.799,71.009,19.5549999999999,2.19600000000003,0.772399511827367,0.25,"Picea",5,1000,140000,8,36,8065,0.1,602
"603",8165,119.151,103.065,14.0799999999999,1.97100000000046,0.773947213969154,0.5,"Picea",5,1000,35000,8,36,8165,0.1,603
"604",8126,97.3329999999996,85.8960000000006,9.64900000000034,1.75699999999961,0.757342776614328,1,"Picea",5,1000,8750,8,36,8126,0.1,604
"605",8073,24.5219999999999,16.1600000000001,6.64499999999998,1.68999999999983,0.727652643033347,0.5,"Picea",5,500,35000,8,36,8073,0.1,605
"606",8202,103.691,80.7379999999998,20.7430000000004,2.17299999999977,0.789108525871367,0.25,"Picea",5,1000,140000,8,39,8202,0.1,606
"607",8257,20.9310000000005,1.47400000000016,17.2430000000004,2.18199999999979,0.719814213356202,0.1,"Picea",5,50,875000,8,39,8257,0.111111111111111,607
"608",8226,27.2090000000003,18.1980000000003,7.13499999999976,1.84700000000021,0.758962409918921,0.5,"Picea",5,500,35000,8,39,8226,0.1,608
"609",8279,66.5940000000001,43.857,20.7179999999998,1.98900000000049,0.765174198416981,0.25,"Picea",5,500,140000,8,39,8279,0.1,609
"610",8250,174.246,82.8199999999997,89.2299999999996,2.15500000000065,0.779948388059252,0.1,"Picea",5,1000,875000,8,39,8250,0.1,610
"611",8177,11.308,2.84399999999994,6.26800000000003,2.154,0.697714746119442,0.5,"Picea",5,50,35000,8,39,8177,0.111111111111111,611
"612",8180,115.713,100.517,13.062,2.09799999999996,0.7754777610868,0.5,"Picea",5,1000,35000,8,39,8180,0.1,612
"613",8179,6.93700000000001,1.47200000000009,3.70699999999999,1.726,0.693068235268039,1,"Picea",5,50,8750,8,39,8179,0.1,613
"614",8218,51.8990000000003,15.4659999999999,34.509,1.89400000000023,0.745546345229831,0.1,"Picea",5,500,875000,8,39,8218,0.1,614
"615",8277,102.340999999999,90.7430000000004,9.63199999999961,1.93299999999999,0.777285482660448,1,"Picea",5,1000,8750,8,39,8277,0.1,615
"616",8193,32.7809999999999,11.921,18.867,1.96499999999992,0.730368376253547,0.25,"Picea",5,50,140000,8,39,8193,0.1,616
"617",8237,54.0349999999999,41.4210000000003,10.1909999999998,2.38799999999992,0.751501175724369,1,"Picea",5,500,8750,8,39,8237,0.1,617
