"","totalTime","fittingTime","predictionTime","accuracyTime","testingAUC","numTrees","cores","GBMemory","taxon","method","trainingExamples","spatialResolution","numPredictors","cells"
"2605",12.0690000000031,1.07099999999627,8.91400000000431,2.05400000000373,0.783505942090418,6000,13,16,"Picea","PARALLEL",1000,0.5,5,35000
"2606",20.1269999999931,9.01900000000023,9.04700000000594,2.02999999999884,0.775722201796313,6000,13,16,"Picea","SERIAL",1000,0.5,5,35000
"2607",12.3729999999923,1.02500000000873,9.26499999999942,2.0509999999922,0.78628331649191,6000,13,16,"Picea","PARALLEL",1000,0.5,5,35000
"2608",20.3950000000041,9.26299999999173,9.07600000000093,2.02500000000873,0.778143112732554,6000,13,16,"Picea","SERIAL",1000,0.5,5,35000
"2609",12.0409999999974,1.0280000000057,8.93600000000151,2.0460000000021,0.774216136088392,6000,13,16,"Picea","PARALLEL",1000,0.5,5,35000
"2610",20.7799999999988,9.40499999999884,9.3009999999922,2.04400000000896,0.789089666236147,6000,13,16,"Picea","SERIAL",1000,0.5,5,35000
"2611",17.570000000007,1.83800000000338,13.6530000000057,2.05000000000291,0.781041010707877,11000,13,16,"Picea","PARALLEL",1000,0.5,5,35000
"2612",32.1999999999971,16.6150000000052,13.5339999999997,2.02000000000407,0.785885032619221,11000,13,16,"Picea","SERIAL",1000,0.5,5,35000
"2613",17.5920000000042,1.83899999999267,13.6510000000126,2.07099999999627,0.793916095311011,11000,13,16,"Picea","PARALLEL",1000,0.5,5,35000
"2614",31.7669999999925,16.273000000001,13.4340000000084,2.02799999999115,0.786015056670297,11000,13,16,"Picea","SERIAL",1000,0.5,5,35000
"2615",17.3349999999919,1.84599999999045,13.4070000000065,2.0460000000021,0.784391656034384,11000,13,16,"Picea","PARALLEL",1000,0.5,5,35000
"2616",31.573000000004,16.2949999999983,13.2129999999888,2.03500000000349,0.780690256520273,11000,13,16,"Picea","SERIAL",1000,0.5,5,35000
"2617",8.84600000000501,1.99599999999919,4.76900000000023,2.0280000000057,0.845775000614704,1000,13,16,"Picea","PARALLEL",6000,0.5,5,35000
"2618",27.179999999993,20.3090000000084,4.78800000000047,2.03099999998813,0.835671827223418,1000,13,16,"Picea","SERIAL",6000,0.5,5,35000
"2619",9.04300000000512,2.02799999999115,4.90899999999965,2.05500000000757,0.84321569740604,1000,13,16,"Picea","PARALLEL",6000,0.5,5,35000
"2620",27.8199999999924,20.9170000000013,4.80199999999604,2.04799999999523,0.845611834963838,1000,13,16,"Picea","SERIAL",6000,0.5,5,35000
"2621",8.91000000000349,1.9210000000021,4.85400000000664,2.08299999999872,0.841895764218043,1000,13,16,"Picea","PARALLEL",6000,0.5,5,35000
"2622",27.4459999999963,20.3350000000064,4.89599999999336,2.16000000000349,0.840027637368031,1000,13,16,"Picea","SERIAL",6000,0.5,5,35000
"2623",29.5570000000007,14.5630000000092,12.7519999999931,2.18899999999849,0.835733023737691,6000,13,16,"Picea","PARALLEL",6000,0.5,5,35000
"2624",139.334000000003,124.227000000014,12.9929999999877,2.0630000000092,0.832730852910999,6000,13,16,"Picea","SERIAL",6000,0.5,5,35000
"2625",28.5370000000112,13.775999999998,12.6460000000079,2.06500000000233,0.83759054961658,6000,13,16,"Picea","PARALLEL",6000,0.5,5,35000
"2626",141.004000000001,125.547999999995,13.2900000000081,2.1140000000014,0.84197626754896,6000,13,16,"Picea","SERIAL",6000,0.5,5,35000
"2627",28.721000000005,13.6929999999993,12.9400000000023,2.02900000000955,0.832285335871686,6000,13,16,"Picea","PARALLEL",6000,0.5,5,35000
"2628",136.620999999999,121.668999999994,12.7880000000005,2.10700000000361,0.843361777241815,6000,13,16,"Picea","SERIAL",6000,0.5,5,35000
"2629",47.6880000000092,24.8139999999985,20.7399999999907,2.07800000000861,0.831270315134545,11000,13,16,"Picea","PARALLEL",6000,0.5,5,35000
"2630",242.365999999995,219.342999999993,20.9360000000015,2.03399999999965,0.845624111879248,11000,13,16,"Picea","SERIAL",6000,0.5,5,35000
"2631",46.903999999995,24.1530000000057,20.6399999999994,2.06100000000151,0.842353218451285,11000,13,16,"Picea","PARALLEL",6000,0.5,5,35000
"2632",248.688999999998,226.286999999997,20.3150000000023,2.03399999999965,0.837038578416273,11000,13,16,"Picea","SERIAL",6000,0.5,5,35000
"2633",48.4189999999944,26.2779999999912,19.8530000000028,2.06399999999849,0.839585945064865,11000,13,16,"Picea","PARALLEL",6000,0.5,5,35000
"2634",254.947,232.342000000004,20.5339999999997,2.01799999999639,0.841813561730232,11000,13,16,"Picea","SERIAL",6000,0.5,5,35000
"2635",13.4049999999988,6.27499999999418,5.02300000000105,2.03200000000652,0.862218067900249,1000,13,16,"Picea","PARALLEL",11000,0.5,5,35000
"2636",64.7109999999957,57.4729999999981,5.13999999999942,2.02899999999499,0.860469602798869,1000,13,16,"Picea","SERIAL",11000,0.5,5,35000
"2637",13.7079999999987,6.36500000000524,5.23999999999069,2.03100000000268,0.855458238016319,1000,13,16,"Picea","PARALLEL",11000,0.5,5,35000
"2638",61.7250000000058,54.5290000000095,5.09599999999045,2.02900000000955,0.854410543415609,1000,13,16,"Picea","SERIAL",11000,0.5,5,35000
"2639",12.6360000000132,5.44000000000233,5.07700000000477,2.0460000000021,0.848940826790299,1000,13,16,"Picea","PARALLEL",11000,0.5,5,35000
"2640",62.3149999999878,55.1239999999962,5.0740000000078,2.04299999999057,0.866640460298441,1000,13,16,"Picea","SERIAL",11000,0.5,5,35000
"2641",54.1720000000059,37.2299999999959,14.7820000000065,2.08999999999651,0.852480968363595,6000,13,16,"Picea","PARALLEL",11000,0.5,5,35000
"2642",372.284,354.954999999987,15.2570000000123,1.99899999999616,0.85965471205777,6000,13,16,"Picea","SERIAL",11000,0.5,5,35000
"2643",56.0829999999987,38.4609999999957,15.4440000000031,2.10399999999208,0.85868245473252,6000,13,16,"Picea","PARALLEL",11000,0.5,5,35000
"2644",357.114000000001,340.069999999992,14.7860000000073,2.18399999999383,0.852613580896705,6000,13,16,"Picea","SERIAL",11000,0.5,5,35000
"2645",55.0959999999905,37.5160000000033,15.429999999993,2.0789999999979,0.85830666957417,6000,13,16,"Picea","PARALLEL",11000,0.5,5,35000
"2646",369.877999999997,352.860000000001,14.8579999999929,2.08599999999569,0.855421782289347,6000,13,16,"Picea","SERIAL",11000,0.5,5,35000
"2647",94.2010000000009,67.1340000000055,24.8759999999893,2.11900000000605,0.850721508935898,11000,13,16,"Picea","PARALLEL",11000,0.5,5,35000
"2648",659.504000000001,632.584000000003,24.8640000000014,1.96899999999732,0.857909411406398,11000,13,16,"Picea","SERIAL",11000,0.5,5,35000
"2649",100.178,72.3830000000016,25.3300000000017,2.17500000000291,0.858449767190256,11000,13,16,"Picea","PARALLEL",11000,0.5,5,35000
"2650",636.278999999995,610.004000000001,24.2010000000009,1.9890000000014,0.862409887031789,11000,13,16,"Picea","SERIAL",11000,0.5,5,35000
"2651",100.468999999997,73.4939999999915,24.9410000000062,1.96199999999953,0.854456920062883,11000,13,16,"Picea","PARALLEL",11000,0.5,5,35000
"2652",645.61099999999,619.859000000011,23.5599999999977,2.12299999999232,0.858893611672924,11000,13,16,"Picea","SERIAL",11000,0.5,5,35000
"2653",7.27099999999336,0.69199999999546,4.53900000000431,2.00800000000163,0.780470409199315,1000,14,16,"Picea","PARALLEL",1000,0.5,5,35000
"2654",7.86000000000058,1.44599999999627,4.41999999999825,1.96199999999953,0.785341531927301,1000,14,16,"Picea","SERIAL",1000,0.5,5,35000
"2655",6.54700000000594,0.351000000009662,4.10300000000279,2.06299999999464,0.788285110232016,1000,14,16,"Picea","PARALLEL",1000,0.5,5,35000
"2656",7.71799999999348,1.52099999999336,4.23000000001048,1.93599999998696,0.79480750188606,1000,14,16,"Picea","SERIAL",1000,0.5,5,35000
"2657",6.76600000000326,0.348999999987427,4.42500000000291,1.96100000001024,0.796823295801663,1000,14,16,"Picea","PARALLEL",1000,0.5,5,35000
"2658",7.86999999999534,1.44700000000012,4.4429999999993,1.9490000000078,0.76798398620883,1000,14,16,"Picea","SERIAL",1000,0.5,5,35000
"2659",12.0130000000063,1.01699999999255,8.99599999999919,1.96900000001187,0.788145712469898,6000,14,16,"Picea","PARALLEL",1000,0.5,5,35000
"2660",19.6299999999901,8.56600000000617,9.02099999999336,2.01200000000244,0.784291796559753,6000,14,16,"Picea","SERIAL",1000,0.5,5,35000
"2661",11.8390000000072,0.978000000002794,8.8070000000007,2.02400000000489,0.789012966706218,6000,14,16,"Picea","PARALLEL",1000,0.5,5,35000
"2662",19.9109999999928,8.95100000000093,8.90699999999197,2.02300000000105,0.786353327154731,6000,14,16,"Picea","SERIAL",1000,0.5,5,35000
"2663",11.9310000000114,0.985000000000582,8.86500000000524,2.05100000000675,0.789346165358976,6000,14,16,"Picea","PARALLEL",1000,0.5,5,35000
"2664",19.9820000000036,8.91000000000349,9.01199999998789,2.0280000000057,0.788383950494301,6000,14,16,"Picea","SERIAL",1000,0.5,5,35000
"2665",17.5739999999932,1.76799999999639,13.724000000002,2.0509999999922,0.793278923014333,11000,14,16,"Picea","PARALLEL",1000,0.5,5,35000
"2666",32.2630000000063,16.3800000000047,13.8110000000015,2.04099999999744,0.786518247283604,11000,14,16,"Picea","SERIAL",1000,0.5,5,35000
"2667",17.3399999999965,1.78300000001036,13.4789999999921,2.0460000000021,0.788167982418661,11000,14,16,"Picea","PARALLEL",1000,0.5,5,35000
"2668",32.3650000000052,16.2749999999942,14.0460000000021,2.01200000000244,0.789729710541743,11000,14,16,"Picea","SERIAL",1000,0.5,5,35000
"2669",17.823000000004,1.80100000000675,13.9569999999949,2.03399999999965,0.790629679246985,11000,14,16,"Picea","PARALLEL",1000,0.5,5,35000
"2670",31.3739999999962,16.0760000000009,13.3099999999977,1.95799999999872,0.780295517565119,11000,14,16,"Picea","SERIAL",1000,0.5,5,35000
"2671",8.71399999999267,1.77999999999884,4.82499999999709,2.05599999999686,0.843672222525821,1000,14,16,"Picea","PARALLEL",6000,0.5,5,35000
"2672",26.9609999999957,20.0840000000026,4.7729999999865,2.05299999999988,0.838687102596749,1000,14,16,"Picea","SERIAL",6000,0.5,5,35000
"2673",8.84900000000198,1.86999999999534,4.86600000000908,2.05899999999383,0.840107796651342,1000,14,16,"Picea","PARALLEL",6000,0.5,5,35000
"2674",27.5080000000016,20.525999999998,4.98600000000442,1.94400000000314,0.832922117936427,1000,14,16,"Picea","SERIAL",6000,0.5,5,35000
"2675",8.90800000001036,1.91899999999441,4.87800000001153,2.05999999999767,0.83264210800643,1000,14,16,"Picea","PARALLEL",6000,0.5,5,35000
"2676",27.0599999999977,20.2449999999953,4.71900000001187,2.04399999999441,0.836687219900251,1000,14,16,"Picea","SERIAL",6000,0.5,5,35000
"2677",29.8669999999984,14.7719999999972,13.041000000012,1.99699999998847,0.826326600852161,6000,14,16,"Picea","PARALLEL",6000,0.5,5,35000
"2678",132.975000000006,117.774999999994,13.0339999999997,2.1140000000014,0.84121274314225,6000,14,16,"Picea","SERIAL",6000,0.5,5,35000
"2679",27.5439999999944,12.7870000000112,12.6369999999879,2.0679999999993,0.836963756574747,6000,14,16,"Picea","PARALLEL",6000,0.5,5,35000
"2680",135.005000000005,120.239000000001,12.6759999999922,2.03500000000349,0.832277785107974,6000,14,16,"Picea","SERIAL",6000,0.5,5,35000
"2681",28.4360000000015,14.1589999999997,12.1730000000098,2.0509999999922,0.835644126799517,6000,14,16,"Picea","PARALLEL",6000,0.5,5,35000
"2682",131.354999999996,116.972000000009,12.3569999999891,1.97299999999814,0.844892981082094,6000,14,16,"Picea","SERIAL",6000,0.5,5,35000
"2683",49.6059999999998,26.6110000000044,20.8600000000006,2.07699999999022,0.827012974939906,11000,14,16,"Picea","PARALLEL",6000,0.5,5,35000
"2684",243.762000000002,221.663,20.0739999999932,1.97100000000501,0.830796904861106,11000,14,16,"Picea","SERIAL",6000,0.5,5,35000
"2685",46.3439999999973,23.7419999999984,20.3080000000045,2.24199999999837,0.834066627479294,11000,14,16,"Picea","PARALLEL",6000,0.5,5,35000
"2686",252.929000000004,229.540999999997,21.3179999999993,2.01800000001094,0.836204051769016,11000,14,16,"Picea","SERIAL",6000,0.5,5,35000
"2687",47.2929999999906,24.1650000000081,21,2.07299999998941,0.838855590256221,11000,14,16,"Picea","PARALLEL",6000,0.5,5,35000
"2688",247.485000000001,225.600999999995,19.7900000000081,2.04299999999057,0.83535366137802,11000,14,16,"Picea","SERIAL",6000,0.5,5,35000
"2689",13.0219999999972,5.58899999999267,5.125,2.06500000000233,0.85388375799655,1000,14,16,"Picea","PARALLEL",11000,0.5,5,35000
"2690",65.9750000000058,58.5350000000035,5.29799999999523,2.06900000000314,0.857436623632114,1000,14,16,"Picea","SERIAL",11000,0.5,5,35000
"2691",13.1659999999974,5.65099999999802,5.35300000000279,2.08800000000338,0.862371800785725,1000,14,16,"Picea","PARALLEL",11000,0.5,5,35000
"2692",64.1649999999936,56.7390000000014,5.27900000000955,2.07399999999325,0.864846006782425,1000,14,16,"Picea","SERIAL",11000,0.5,5,35000
"2693",12.8169999999955,5.41800000000512,5.2390000000014,2.08499999999185,0.85640713043142,1000,14,16,"Picea","PARALLEL",11000,0.5,5,35000
"2694",66.0100000000093,58.5489999999991,5.33099999999104,2.05200000001059,0.861968483149232,1000,14,16,"Picea","SERIAL",11000,0.5,5,35000
"2695",55.7010000000009,38.0339999999997,15.4830000000075,2.11099999998987,0.856540454136126,6000,14,16,"Picea","PARALLEL",11000,0.5,5,35000
"2696",353.668000000005,336.917000000001,14.5500000000029,2.125,0.857677369661286,6000,14,16,"Picea","SERIAL",11000,0.5,5,35000
"2697",53.9029999999912,36.2590000000055,15.4609999999957,2.10899999999674,0.854307022053688,6000,14,16,"Picea","PARALLEL",11000,0.5,5,35000
"2698",357.358999999997,340.278000000006,14.7880000000005,2.21799999999348,0.854008006395499,6000,14,16,"Picea","SERIAL",11000,0.5,5,35000
"2699",52.9239999999991,35.6219999999885,15.1300000000047,2.10099999999511,0.850497866912961,6000,14,16,"Picea","PARALLEL",11000,0.5,5,35000
"2700",347.344000000012,330.313999999998,14.9429999999993,2.01200000000244,0.853865357774729,6000,14,16,"Picea","SERIAL",11000,0.5,5,35000
"2701",91.6199999999953,64.5399999999936,24.8680000000022,2.13899999999558,0.858110902538628,11000,14,16,"Picea","PARALLEL",11000,0.5,5,35000
"2702",623.209000000003,596.383000000002,24.7149999999965,2.03399999999965,0.856155679110405,11000,14,16,"Picea","SERIAL",11000,0.5,5,35000
"2703",103.212,75.5430000000051,25.5660000000062,2.02899999999499,0.855649888963234,11000,14,16,"Picea","PARALLEL",11000,0.5,5,35000
"2704",644.043000000005,617.034,24.9130000000005,2.02400000000489,0.868665648077413,11000,14,16,"Picea","SERIAL",11000,0.5,5,35000
"2705",97.252999999997,69.1930000000139,25.875,2.11099999998987,0.858108660623736,11000,14,16,"Picea","PARALLEL",11000,0.5,5,35000
"2706",675.695000000007,647.153000000006,26.377999999997,2.08800000000338,0.862681045505408,11000,14,16,"Picea","SERIAL",11000,0.5,5,35000
"2707",7.34399999999732,0.711999999999534,4.51200000000244,2.08899999999267,0.784245188592225,1000,15,16,"Picea","PARALLEL",1000,0.5,5,35000
"2708",8.22000000000116,1.53199999999197,4.49599999999919,2.16100000000733,0.78544701459299,1000,15,16,"Picea","SERIAL",1000,0.5,5,35000
"2709",6.98500000000058,0.408999999999651,4.43899999999849,2.10400000000664,0.785562300571403,1000,15,16,"Picea","PARALLEL",1000,0.5,5,35000
"2710",8.13900000001013,1.58599999999569,4.41899999999441,2.1020000000135,0.785997603025905,1000,15,16,"Picea","SERIAL",1000,0.5,5,35000
"2711",6.88999999999942,0.403999999994994,4.36000000000058,2.09399999999732,0.772353315165094,1000,15,16,"Picea","PARALLEL",1000,0.5,5,35000
"2712",7.91400000000431,1.49100000000908,4.34599999999045,2.04700000000594,0.779653925967058,1000,15,16,"Picea","SERIAL",1000,0.5,5,35000
"2713",12.4360000000015,1.00199999999313,9.20600000000559,2.19800000000396,0.78999877284096,6000,15,16,"Picea","PARALLEL",1000,0.5,5,35000
"2714",20.273000000001,9.19499999999243,9.0060000000085,2.04100000001199,0.783181748715421,6000,15,16,"Picea","SERIAL",1000,0.5,5,35000
"2715",12.2780000000057,1.01300000000629,9.20499999998719,2.03000000001339,0.783234279284615,6000,15,16,"Picea","PARALLEL",1000,0.5,5,35000
"2716",20.2280000000028,8.88999999999942,9.2899999999936,2.01900000000023,0.786207610546174,6000,15,16,"Picea","SERIAL",1000,0.5,5,35000
"2717",12.127999999997,0.987999999997555,9.05500000000757,2.05499999999302,0.789537635327448,6000,15,16,"Picea","PARALLEL",1000,0.5,5,35000
"2718",19.8120000000054,8.96600000000035,8.77900000000955,2.03699999999662,0.781796117631104,6000,15,16,"Picea","SERIAL",1000,0.5,5,35000
"2719",17.5820000000094,1.57499999999709,13.929999999993,2.04700000000594,0.778064701688079,11000,15,16,"Picea","PARALLEL",1000,0.5,5,35000
"2720",32.5399999999936,16.3649999999907,14.0869999999995,2.0570000000007,0.786134815711648,11000,15,16,"Picea","SERIAL",1000,0.5,5,35000
"2721",18.301999999996,1.78199999999197,14.4159999999974,2.07200000000012,0.784436409536175,11000,15,16,"Picea","PARALLEL",1000,0.5,5,35000
"2722",33.1850000000122,17.1779999999999,13.898000000001,2.07900000001246,0.785045389288653,11000,15,16,"Picea","SERIAL",1000,0.5,5,35000
"2723",18.3229999999894,1.72699999999895,14.3139999999985,2.25199999999313,0.780826965362593,11000,15,16,"Picea","PARALLEL",1000,0.5,5,35000
"2724",32.8399999999965,16.8929999999964,13.8369999999995,2.0789999999979,0.780666238352531,11000,15,16,"Picea","SERIAL",1000,0.5,5,35000
"2725",8.97400000000198,1.83299999999872,4.98600000000442,2.10099999999511,0.840642860172762,1000,15,16,"Picea","PARALLEL",6000,0.5,5,35000
"2726",27.3169999999955,20.2609999999986,4.92699999999604,2.07600000000093,0.829433411661839,1000,15,16,"Picea","SERIAL",6000,0.5,5,35000
"2727",9.01199999998789,1.86299999999756,5.00500000000466,2.09199999998964,0.843286117860882,1000,15,16,"Picea","PARALLEL",6000,0.5,5,35000
"2728",28.7780000000057,21.5339999999997,5.04099999999744,2.15099999999802,0.835550921890914,1000,15,16,"Picea","SERIAL",6000,0.5,5,35000
"2729",8.9429999999993,1.77600000001257,5.01699999999255,2.09799999999814,0.831500945118119,1000,15,16,"Picea","PARALLEL",6000,0.5,5,35000
"2730",27.122000000003,20.023000000001,4.96600000000035,2.08100000000559,0.838432250260653,1000,15,16,"Picea","SERIAL",6000,0.5,5,35000
"2731",28.929999999993,13.6180000000022,13.0139999999956,2.24400000000605,0.833375906399195,6000,15,16,"Picea","PARALLEL",6000,0.5,5,35000
"2732",139.692999999999,124.040999999997,13.4410000000062,2.15699999999197,0.839133060922719,6000,15,16,"Picea","SERIAL",6000,0.5,5,35000
"2733",28.8730000000069,13.3320000000094,13.3809999999939,2.09900000000198,0.82766005231904,6000,15,16,"Picea","PARALLEL",6000,0.5,5,35000
"2734",140.346999999994,124.833999999988,13.3810000000085,2.08099999999104,0.840049118689009,6000,15,16,"Picea","SERIAL",6000,0.5,5,35000
"2735",31.0209999999934,15.4070000000065,13.4519999999902,2.10400000000664,0.839378332676936,6000,15,16,"Picea","PARALLEL",6000,0.5,5,35000
"2736",140.971999999994,125.260999999999,13.3340000000026,2.32399999999325,0.834938681347145,6000,15,16,"Picea","SERIAL",6000,0.5,5,35000
"2737",49.2010000000009,25.1540000000095,21.8789999999863,2.1140000000014,0.827867354075358,11000,15,16,"Picea","PARALLEL",6000,0.5,5,35000
"2738",254.647000000012,231.385999999999,20.9630000000034,2.24100000000908,0.834644039806718,11000,15,16,"Picea","SERIAL",6000,0.5,5,35000
"2739",48.9279999999999,24.6059999999998,22.1129999999976,2.15600000000268,0.839868049376322,11000,15,16,"Picea","PARALLEL",6000,0.5,5,35000
"2740",253.716,230.227999999988,20.9360000000015,2.48600000000442,0.839212931351436,11000,15,16,"Picea","SERIAL",6000,0.5,5,35000
"2741",47.0010000000038,23.4440000000031,21.3129999999946,2.18899999999849,0.838395911453948,11000,15,16,"Picea","PARALLEL",6000,0.5,5,35000
"2742",248.259999999995,224.628000000012,21.3719999999885,2.20500000000175,0.8406799397819,11000,15,16,"Picea","SERIAL",6000,0.5,5,35000
"2743",14.3879999999917,5.85899999999674,6.14800000000105,2.30299999999988,0.855184019036225,1000,15,16,"Picea","PARALLEL",11000,0.5,5,35000
"2744",72.0599999999977,63.8380000000034,5.89500000000407,2.24799999999232,0.863901469380331,1000,15,16,"Picea","SERIAL",11000,0.5,5,35000
"2745",14.1889999999985,6.03600000000733,5.97299999999814,2.10099999999511,0.853391298279783,1000,15,16,"Picea","PARALLEL",11000,0.5,5,35000
"2746",67.096000000005,58.6419999999925,5.96300000000338,2.41000000000349,0.866100031367843,1000,15,16,"Picea","SERIAL",11000,0.5,5,35000
"2747",13.7719999999972,5.71800000000803,5.77999999999884,2.17399999999907,0.857447246498531,1000,15,16,"Picea","PARALLEL",11000,0.5,5,35000
"2748",63.7430000000022,55.7770000000019,5.68300000000454,2.20500000000175,0.860554126109949,1000,15,16,"Picea","SERIAL",11000,0.5,5,35000
"2749",57.3100000000122,39.4839999999967,15.5690000000031,2.17700000001059,0.857036681197572,6000,15,16,"Picea","PARALLEL",11000,0.5,5,35000
"2750",372.514999999999,354.439000000013,15.7779999999912,2.22200000000885,0.862767274730231,6000,15,16,"Picea","SERIAL",11000,0.5,5,35000
"2751",54.7009999999864,36.9650000000111,15.4709999999905,2.18499999999767,0.859004562018925,6000,15,16,"Picea","PARALLEL",11000,0.5,5,35000
"2752",378.67300000001,360.252999999997,16.1140000000014,2.22900000000664,0.854280737514698,6000,15,16,"Picea","SERIAL",11000,0.5,5,35000
"2753",57.6030000000028,38.7599999999948,16.3930000000109,2.3640000000014,0.851282365156566,6000,15,16,"Picea","PARALLEL",11000,0.5,5,35000
"2754",376.245999999999,357.535000000003,16.4459999999963,2.18600000000151,0.851882657285511,6000,15,16,"Picea","SERIAL",11000,0.5,5,35000
"2755",94.5929999999935,66.3600000000006,25.7600000000093,2.38299999998708,0.863028481690966,11000,15,16,"Picea","PARALLEL",11000,0.5,5,35000
"2756",646.954000000012,620.254000000001,24.4149999999936,2.20300000000861,0.853542670314984,11000,15,16,"Picea","SERIAL",11000,0.5,5,35000
"2757",91.8730000000069,64.9569999999949,24.656999999992,2.18000000000757,0.863713840150829,11000,15,16,"Picea","PARALLEL",11000,0.5,5,35000
"2758",646.255999999994,618.906999999992,24.6310000000085,2.63799999999173,0.862141976422798,11000,15,16,"Picea","SERIAL",11000,0.5,5,35000
"2759",92.7589999999909,66.1779999999999,24.3479999999981,2.14800000000105,0.857455920374747,11000,15,16,"Picea","PARALLEL",11000,0.5,5,35000
"2760",670.971000000005,641.995999999999,26.7250000000058,2.16599999999744,0.85579315682736,11000,15,16,"Picea","SERIAL",11000,0.5,5,35000
"2761",7.91899999999441,0.934000000008382,4.59299999999348,2.36100000000442,0.793713177211986,1000,16,16,"Picea","PARALLEL",1000,0.5,5,35000
"2762",8.53599999999278,1.55599999999686,4.64100000000326,2.30499999999302,0.783956534006094,1000,16,16,"Picea","SERIAL",1000,0.5,5,35000
"2763",7.01900000000023,0.479999999995925,4.39500000000407,2.10899999999674,0.787553451239445,1000,16,16,"Picea","PARALLEL",1000,0.5,5,35000
"2764",8.125,1.53299999999581,4.38300000000163,2.17799999999988,0.793828768900108,1000,16,16,"Picea","SERIAL",1000,0.5,5,35000
"2765",6.89800000000105,0.43300000000454,4.36800000000221,2.06599999999162,0.789671754828826,1000,16,16,"Picea","PARALLEL",1000,0.5,5,35000
"2766",7.98200000000361,1.52400000000489,4.36999999999534,2.05800000000454,0.784835582795419,1000,16,16,"Picea","SERIAL",1000,0.5,5,35000
"2767",12.3410000000003,1.0170000000071,9.05899999999383,2.23399999999674,0.782125446722876,6000,16,16,"Picea","PARALLEL",1000,0.5,5,35000
"2768",20.6090000000113,9.15200000000186,9.37700000000768,2.0460000000021,0.785446045665858,6000,16,16,"Picea","SERIAL",1000,0.5,5,35000
"2769",12.2700000000041,1.02400000000489,9.13999999999942,2.07499999999709,0.786661090553859,6000,16,16,"Picea","PARALLEL",1000,0.5,5,35000
"2770",20.4119999999966,8.98799999999756,9.08000000000175,2.31299999999464,0.781412227640264,6000,16,16,"Picea","SERIAL",1000,0.5,5,35000
"2771",12.6670000000013,1.02700000000186,9.29700000000594,2.31299999999464,0.781884932798085,6000,16,16,"Picea","PARALLEL",1000,0.5,5,35000
"2772",21.5109999999986,9.66999999999825,9.48999999999069,2.31500000000233,0.790672649818465,6000,16,16,"Picea","SERIAL",1000,0.5,5,35000
"2773",18.75,1.71799999999348,14.6750000000029,2.32600000000093,0.779310982512818,11000,16,16,"Picea","PARALLEL",1000,0.5,5,35000
"2774",34.2119999999995,17.8509999999951,13.9250000000029,2.40099999999802,0.78596458696316,11000,16,16,"Picea","SERIAL",1000,0.5,5,35000
"2775",18.3760000000038,1.70500000000175,14.5789999999979,2.06100000000151,0.771606796856291,11000,16,16,"Picea","PARALLEL",1000,0.5,5,35000
"2776",34.2669999999925,17.377999999997,14.5430000000051,2.30899999999383,0.788566923332739,11000,16,16,"Picea","SERIAL",1000,0.5,5,35000
"2777",18.0149999999994,1.7450000000099,14.18299999999,2.05000000000291,0.780587594739585,11000,16,16,"Picea","PARALLEL",1000,0.5,5,35000
"2778",33.2850000000035,16.872000000003,14.0959999999905,2.28500000000349,0.794963792364608,11000,16,16,"Picea","SERIAL",1000,0.5,5,35000
"2779",9.05199999999604,1.72499999999127,5.09799999999814,2.17600000000675,0.842157520053984,1000,16,16,"Picea","PARALLEL",6000,0.5,5,35000
"2780",30.2719999999972,22.7050000000017,5.20500000000175,2.30999999999767,0.842516341383817,1000,16,16,"Picea","SERIAL",6000,0.5,5,35000
"2781",9.00299999999697,1.72800000000279,5.13300000000163,2.08999999999651,0.84665153651571,1000,16,16,"Picea","PARALLEL",6000,0.5,5,35000
"2782",29.6059999999998,21.9739999999874,5.26900000000023,2.31100000000151,0.84216550801784,1000,16,16,"Picea","SERIAL",6000,0.5,5,35000
"2783",9.5,1.81200000000536,5.29399999999441,2.34100000000035,0.840948446794448,1000,16,16,"Picea","PARALLEL",6000,0.5,5,35000
"2784",28.9320000000007,21.6759999999922,5.12400000001071,2.07099999999627,0.84007382967548,1000,16,16,"Picea","SERIAL",6000,0.5,5,35000
"2785",28.1319999999978,12.8380000000034,12.7979999999952,2.44199999999546,0.834395493822932,6000,16,16,"Picea","PARALLEL",6000,0.5,5,35000
"2786",146.410000000003,130.610000000001,13.6609999999928,2.0789999999979,0.831977390260616,6000,16,16,"Picea","SERIAL",6000,0.5,5,35000
"2787",28.3579999999929,12.7079999999987,13.4599999999919,2.1359999999986,0.838171402693199,6000,16,16,"Picea","PARALLEL",6000,0.5,5,35000
"2788",138.449999999997,122.88900000001,13.3310000000056,2.16599999999744,0.820636332167905,6000,16,16,"Picea","SERIAL",6000,0.5,5,35000
"2789",31.7719999999972,16.3819999999978,13.2140000000072,2.11599999999453,0.843543176665556,6000,16,16,"Picea","PARALLEL",6000,0.5,5,35000
"2790",136.926999999996,121.998999999996,12.7409999999945,2.13800000000629,0.835674829701456,6000,16,16,"Picea","SERIAL",6000,0.5,5,35000
"2791",54.6750000000029,30.648000000001,21.6270000000077,2.33999999999651,0.841111959884229,11000,16,16,"Picea","PARALLEL",6000,0.5,5,35000
"2792",257.424999999988,232.841,22.2160000000003,2.30999999999767,0.831463782310421,11000,16,16,"Picea","SERIAL",6000,0.5,5,35000
"2793",45.676999999996,22.0570000000007,21.1849999999977,2.38300000000163,0.839965755054992,11000,16,16,"Picea","PARALLEL",6000,0.5,5,35000
