"","numPredictors","trainingExamples","cells","config","TotalRate","cores","GBMemory","accuracy","seconds","cost"
"32",2,6000,1e+05,1,0.03006,1,2,0.665046340200845,4.35002872083474,0.130761863348292
"33",3,6000,1e+05,1,0.03006,1,2,0.768851632930409,4.27684897758772,0.128562080266287
"34",4,6000,1e+05,1,0.03006,1,2,0.831488472534141,4.23730555995037,0.127373405132108
"35",5,6000,1e+05,1,0.03006,1,2,0.83952335817641,4.29223983871117,0.129024729551658
"36",1,7000,1e+05,1,0.03006,1,2,0.611221666247359,4.52131882635571,0.135910843920253
"37",2,7000,1e+05,1,0.03006,1,2,0.679541389056751,4.52277932496708,0.13595474650851
"38",3,7000,1e+05,1,0.03006,1,2,0.773492109812194,4.45686637336722,0.133973403183419
"39",4,7000,1e+05,1,0.03006,1,2,0.836120549042845,4.41472939610637,0.132706765646958
"40",5,7000,1e+05,1,0.03006,1,2,0.844156277430303,4.46756125686065,0.134294891381231
"41",1,8000,1e+05,1,0.03006,1,2,0.615511629607667,4.75986112490277,0.143081425414577
"42",2,8000,1e+05,1,0.03006,1,2,0.68758323615684,4.76106539343081,0.14311762572653
"43",3,8000,1e+05,1,0.03006,1,2,0.781268518621737,4.69369617235107,0.141092506940873
"44",4,8000,1e+05,1,0.03006,1,2,0.839083167653841,4.65033376499979,0.139789032975894
"45",5,8000,1e+05,1,0.03006,1,2,0.847177904443393,4.69929533271142,0.141260817701305
"46",1,9000,1e+05,1,0.03006,1,2,0.622347089396246,4.89927485696979,0.147272202200512
"47",2,9000,1e+05,1,0.03006,1,2,0.694251948850044,4.89557992104377,0.147161132426576
"48",3,9000,1e+05,1,0.03006,1,2,0.787736660807611,4.83909359380905,0.1454631534299
"49",4,9000,1e+05,1,0.03006,1,2,0.844070991008699,4.79454213668772,0.144123936628833
"50",5,9000,1e+05,1,0.03006,1,2,0.852112170118561,4.84340325153322,0.145592701741088
"51",1,10000,1e+05,1,0.03006,1,2,0.629154502484709,5.04375028421682,0.151615133543558
"52",2,10000,1e+05,1,0.03006,1,2,0.700226175735757,5.03662838028599,0.151401049111397
"53",3,10000,1e+05,1,0.03006,1,2,0.793197262380667,4.97835749777013,0.14964942638297
"54",4,10000,1e+05,1,0.03006,1,2,0.849075527038437,4.93194467717913,0.148254256996005
"55",5,10000,1e+05,1,0.03006,1,2,0.857112147280421,4.98396587787247,0.149818014288846
"56",1,0,1e+05,2,0.0501,1,4,0.562194034807212,3.63728661729193,0.182228059526326
"57",2,0,1e+05,2,0.0501,1,4,0.627387068620071,3.64990686797532,0.182860334085564
"58",3,0,1e+05,2,0.0501,1,4,0.728614920980586,3.60418195047337,0.180569515718716
"59",4,0,1e+05,2,0.0501,1,4,0.795394411749533,3.55812740441389,0.178262182961136
"60",5,0,1e+05,2,0.0501,1,4,0.78941377392852,3.62188250759366,0.181456313630442
"61",1,1000,1e+05,2,0.0501,1,4,0.562194034807212,3.63728661729193,0.182228059526326
"62",2,1000,1e+05,2,0.0501,1,4,0.627387068620071,3.64990686797532,0.182860334085564
"63",3,1000,1e+05,2,0.0501,1,4,0.728614920980586,3.60418195047337,0.180569515718716
"64",4,1000,1e+05,2,0.0501,1,4,0.795394411749533,3.55812740441389,0.178262182961136
"65",5,1000,1e+05,2,0.0501,1,4,0.78941377392852,3.62188250759366,0.181456313630442
"66",1,2000,1e+05,2,0.0501,1,4,0.569131519015349,4.32289666658593,0.216577122995955
"67",2,2000,1e+05,2,0.0501,1,4,0.637184166583281,4.33593286077782,0.217230236324969
"68",3,2000,1e+05,2,0.0501,1,4,0.741062047503923,4.29261768161357,0.21506014584884
"69",4,2000,1e+05,2,0.0501,1,4,0.80492094400158,4.24648284049312,0.212748790308705
"70",5,2000,1e+05,2,0.0501,1,4,0.798147350270114,4.31139796277284,0.216001037934919
"71",1,3000,1e+05,2,0.0501,1,4,0.602958778551836,4.55340493586412,0.228125587286792
"72",2,3000,1e+05,2,0.0501,1,4,0.671118896226967,4.55613398363929,0.228262312580328
"73",3,3000,1e+05,2,0.0501,1,4,0.775004842372931,4.51186786109169,0.226044579840694
"74",4,3000,1e+05,2,0.0501,1,4,0.838749496057708,4.47085542302641,0.223989856693623
"75",5,3000,1e+05,2,0.0501,1,4,0.831968676545013,4.54824770891112,0.227867210216447
"76",1,4000,1e+05,2,0.0501,1,4,0.602556911194693,4.96650941535454,0.248822121709262
"77",2,4000,1e+05,2,0.0501,1,4,0.670658271476829,4.96975030768736,0.248984490415137
"78",3,4000,1e+05,2,0.0501,1,4,0.774521180426708,4.92767200400123,0.246876367400461
"79",4,4000,1e+05,2,0.0501,1,4,0.838064330715605,4.88873351290411,0.244925548996496
"80",5,4000,1e+05,2,0.0501,1,4,0.831288779081347,4.96817078178012,0.248905356167184
"81",1,5000,1e+05,2,0.0501,1,4,0.609637778117333,5.26493960844765,0.263773474383227
"82",2,5000,1e+05,2,0.0501,1,4,0.677733300636439,5.27068957945659,0.264061547930775
"83",3,5000,1e+05,2,0.0501,1,4,0.781565864124698,5.2276922933441,0.261907383896539
"84",4,5000,1e+05,2,0.0501,1,4,0.844037725500433,5.18846756752807,0.259942225133156
"85",5,5000,1e+05,2,0.0501,1,4,0.836967014502479,5.27067350475716,0.264060742588334
"86",1,6000,1e+05,2,0.0501,1,4,0.613707686463523,4.9535510360223,0.248172906904717
"87",2,6000,1e+05,2,0.0501,1,4,0.681758599881923,4.96424103842063,0.248708476024874
"88",3,6000,1e+05,2,0.0501,1,4,0.78555789847509,4.91800789381103,0.246392195479933
"89",4,6000,1e+05,2,0.0501,1,4,0.847429047627634,4.87361069398673,0.244167895768735
"90",5,6000,1e+05,2,0.0501,1,4,0.840235169402463,4.92868266108874,0.246927001320546
"91",1,7000,1e+05,2,0.0501,1,4,0.627846086191401,5.03566310031502,0.252286721325783
"92",2,7000,1e+05,2,0.0501,1,4,0.696222235252441,5.04455356681099,0.252732133697231
"93",3,7000,1e+05,2,0.0501,1,4,0.790150169601335,5.00538604747178,0.250769840978336
"94",4,7000,1e+05,2,0.0501,1,4,0.851991081822724,4.95829442855382,0.248410550870546
"95",5,7000,1e+05,2,0.0501,1,4,0.844798046342742,5.01126397764931,0.25106432528023
"96",1,8000,1e+05,2,0.0501,1,4,0.632803496014487,5.22955655636217,0.262000783473745
"97",2,8000,1e+05,2,0.0501,1,4,0.704931528815307,5.23728816699996,0.262388137166698
"98",3,8000,1e+05,2,0.0501,1,4,0.798594024873656,5.19678089257523,0.260358722718019
"99",4,8000,1e+05,2,0.0501,1,4,0.855623253297891,5.14846384356683,0.257938038562698
"100",5,8000,1e+05,2,0.0501,1,4,0.848489226220004,5.19694742589402,0.26036706603729
"101",1,9000,1e+05,2,0.0501,1,4,0.639623058333049,5.35289151515347,0.268179864909189
"102",2,9000,1e+05,2,0.0501,1,4,0.711584344038495,5.35572153038506,0.268321648672291
"103",3,9000,1e+05,2,0.0501,1,4,0.805046269589513,5.32590454294333,0.266827817601461
"104",4,9000,1e+05,2,0.0501,1,4,0.860593582745774,5.27637635924616,0.264346455598232
"105",5,9000,1e+05,2,0.0501,1,4,0.853405997988196,5.32372933213745,0.266718839540086
"106",1,10000,1e+05,2,0.0501,1,4,0.646442826131535,5.47208454495796,0.274151435702394
"107",2,10000,1e+05,2,0.0501,1,4,0.71757092563423,5.47267141607167,0.274180837945191
"108",3,10000,1e+05,2,0.0501,1,4,0.810522461738726,5.44126164261585,0.272607208295054
"109",4,10000,1e+05,2,0.0501,1,4,0.865616440039222,5.39003271517076,0.270040639030055
"110",5,10000,1e+05,2,0.0501,1,4,0.858424296413765,5.44001283549912,0.272544643058506
"111",1,0,1e+05,3,0.06012,1,5,0.562194034807212,3.63728661729193,0.218673671431591
"112",2,0,1e+05,3,0.06012,1,5,0.627387068620071,3.64990686797532,0.219432400902676
"113",3,0,1e+05,3,0.06012,1,5,0.728614920980586,3.60418195047337,0.216683418862459
"114",4,0,1e+05,3,0.06012,1,5,0.795394411749533,3.55812740441389,0.213914619553363
"115",5,0,1e+05,3,0.06012,1,5,0.78941377392852,3.62188250759366,0.217747576356531
"116",1,1000,1e+05,3,0.06012,1,5,0.562194034807212,3.63728661729193,0.218673671431591
"117",2,1000,1e+05,3,0.06012,1,5,0.627387068620071,3.64990686797532,0.219432400902676
"118",3,1000,1e+05,3,0.06012,1,5,0.728614920980586,3.60418195047337,0.216683418862459
"119",4,1000,1e+05,3,0.06012,1,5,0.795394411749533,3.55812740441389,0.213914619553363
"120",5,1000,1e+05,3,0.06012,1,5,0.78941377392852,3.62188250759366,0.217747576356531
"121",1,2000,1e+05,3,0.06012,1,5,0.569131519015349,4.32289666658593,0.259892547595146
"122",2,2000,1e+05,3,0.06012,1,5,0.637184166583281,4.33593286077782,0.260676283589962
"123",3,2000,1e+05,3,0.06012,1,5,0.741062047503923,4.29261768161357,0.258072175018608
"124",4,2000,1e+05,3,0.06012,1,5,0.80492094400158,4.24648284049312,0.255298548370446
"125",5,2000,1e+05,3,0.06012,1,5,0.798147350270114,4.31139796277284,0.259201245521903
"126",1,3000,1e+05,3,0.06012,1,5,0.602958778551836,4.55340493586412,0.273750704744151
"127",2,3000,1e+05,3,0.06012,1,5,0.671118896226967,4.55613398363929,0.273914775096394
"128",3,3000,1e+05,3,0.06012,1,5,0.775004842372931,4.51186786109169,0.271253495808833
"129",4,3000,1e+05,3,0.06012,1,5,0.838749496057708,4.47085542302641,0.268787828032348
"130",5,3000,1e+05,3,0.06012,1,5,0.831968676545013,4.54824770891112,0.273440652259737
"131",1,4000,1e+05,3,0.06012,1,5,0.602556911194693,4.96650941535454,0.298586546051115
"132",2,4000,1e+05,3,0.06012,1,5,0.670658271476829,4.96975030768736,0.298781388498164
"133",3,4000,1e+05,3,0.06012,1,5,0.774521180426708,4.92767200400123,0.296251640880554
"134",4,4000,1e+05,3,0.06012,1,5,0.838064330715605,4.88873351290411,0.293910658795795
"135",5,4000,1e+05,3,0.06012,1,5,0.831288779081347,4.96817078178012,0.298686427400621
"136",1,5000,1e+05,3,0.06012,1,5,0.609637778117333,5.26493960844765,0.316528169259872
"137",2,5000,1e+05,3,0.06012,1,5,0.677733300636439,5.27068957945659,0.31687385751693
"138",3,5000,1e+05,3,0.06012,1,5,0.781565864124698,5.2276922933441,0.314288860675847
"139",4,5000,1e+05,3,0.06012,1,5,0.844037725500433,5.18846756752807,0.311930670159788
"140",5,5000,1e+05,3,0.06012,1,5,0.836967014502479,5.27067350475716,0.316872891106
"141",1,6000,1e+05,3,0.06012,1,5,0.613707686463523,4.9535510360223,0.297807488285661
"142",2,6000,1e+05,3,0.06012,1,5,0.681758599881923,4.96424103842063,0.298450171229848
"143",3,6000,1e+05,3,0.06012,1,5,0.78555789847509,4.91800789381103,0.295670634575919
"144",4,6000,1e+05,3,0.06012,1,5,0.847429047627634,4.87361069398673,0.293001474922482
"145",5,6000,1e+05,3,0.06012,1,5,0.840235169402463,4.92868266108874,0.296312401584655
"146",1,7000,1e+05,3,0.06012,1,5,0.627846086191401,5.03566310031502,0.302744065590939
"147",2,7000,1e+05,3,0.06012,1,5,0.696222235252441,5.04455356681099,0.303278560436677
"148",3,7000,1e+05,3,0.06012,1,5,0.790150169601335,5.00538604747178,0.300923809174003
"149",4,7000,1e+05,3,0.06012,1,5,0.851991081822724,4.95829442855382,0.298092661044656
"150",5,7000,1e+05,3,0.06012,1,5,0.844798046342742,5.01126397764931,0.301277190336276
"151",1,8000,1e+05,3,0.06012,1,5,0.632803496014487,5.22955655636217,0.314400940168494
"152",2,8000,1e+05,3,0.06012,1,5,0.704931528815307,5.23728816699996,0.314865764600038
"153",3,8000,1e+05,3,0.06012,1,5,0.798594024873656,5.19678089257523,0.312430467261623
"154",4,8000,1e+05,3,0.06012,1,5,0.855623253297891,5.14846384356683,0.309525646275238
"155",5,8000,1e+05,3,0.06012,1,5,0.848489226220004,5.19694742589402,0.312440479244748
"156",1,9000,1e+05,3,0.06012,1,5,0.639623058333049,5.35289151515347,0.321815837891026
"157",2,9000,1e+05,3,0.06012,1,5,0.711584344038495,5.35572153038506,0.32198597840675
"158",3,9000,1e+05,3,0.06012,1,5,0.805046269589513,5.32590454294333,0.320193381121753
"159",4,9000,1e+05,3,0.06012,1,5,0.860593582745774,5.27637635924616,0.317215746717879
"160",5,9000,1e+05,3,0.06012,1,5,0.853405997988196,5.32372933213745,0.320062607448103
"161",1,10000,1e+05,3,0.06012,1,5,0.646442826131535,5.47208454495796,0.328981722842872
"162",2,10000,1e+05,3,0.06012,1,5,0.71757092563423,5.47267141607167,0.329017005534229
"163",3,10000,1e+05,3,0.06012,1,5,0.810522461738726,5.44126164261585,0.327128649954065
"164",4,10000,1e+05,3,0.06012,1,5,0.865616440039222,5.39003271517076,0.324048766836066
"165",5,10000,1e+05,3,0.06012,1,5,0.858424296413765,5.44001283549912,0.327053571670207
"166",1,0,1e+05,4,0.07014,1,6,0.562194034807212,3.63728661729193,0.255119283336856
"167",2,0,1e+05,4,0.07014,1,6,0.627387068620071,3.64990686797532,0.256004467719789
"168",3,0,1e+05,4,0.07014,1,6,0.728614920980586,3.60418195047337,0.252797322006202
"169",4,0,1e+05,4,0.07014,1,6,0.795394411749533,3.55812740441389,0.24956705614559
"170",5,0,1e+05,4,0.07014,1,6,0.78941377392852,3.62188250759366,0.254038839082619
"171",1,1000,1e+05,4,0.07014,1,6,0.562194034807212,3.63728661729193,0.255119283336856
"172",2,1000,1e+05,4,0.07014,1,6,0.627387068620071,3.64990686797532,0.256004467719789
"173",3,1000,1e+05,4,0.07014,1,6,0.728614920980586,3.60418195047337,0.252797322006202
"174",4,1000,1e+05,4,0.07014,1,6,0.795394411749533,3.55812740441389,0.24956705614559
"175",5,1000,1e+05,4,0.07014,1,6,0.78941377392852,3.62188250759366,0.254038839082619
"176",1,2000,1e+05,4,0.07014,1,6,0.569131519015349,4.32289666658593,0.303207972194337
"177",2,2000,1e+05,4,0.07014,1,6,0.637184166583281,4.33593286077782,0.304122330854956
"178",3,2000,1e+05,4,0.07014,1,6,0.741062047503923,4.29261768161357,0.301084204188376
"179",4,2000,1e+05,4,0.07014,1,6,0.80492094400158,4.24648284049312,0.297848306432187
"180",5,2000,1e+05,4,0.07014,1,6,0.798147350270114,4.31139796277284,0.302401453108887
"181",1,3000,1e+05,4,0.07014,1,6,0.602958778551836,4.55340493586412,0.319375822201509
"182",2,3000,1e+05,4,0.07014,1,6,0.671118896226967,4.55613398363929,0.31956723761246
"183",3,3000,1e+05,4,0.07014,1,6,0.775004842372931,4.51186786109169,0.316462411776971
"184",4,3000,1e+05,4,0.07014,1,6,0.838749496057708,4.47085542302641,0.313585799371072
"185",5,3000,1e+05,4,0.07014,1,6,0.831968676545013,4.54824770891112,0.319014094303026
"186",1,4000,1e+05,4,0.07014,1,6,0.602556911194693,4.96650941535454,0.348350970392967
"187",2,4000,1e+05,4,0.07014,1,6,0.670658271476829,4.96975030768736,0.348578286581191
"188",3,4000,1e+05,4,0.07014,1,6,0.774521180426708,4.92767200400123,0.345626914360646
"189",4,4000,1e+05,4,0.07014,1,6,0.838064330715605,4.88873351290411,0.342895768595094
"190",5,4000,1e+05,4,0.07014,1,6,0.831288779081347,4.96817078178012,0.348467498634058
"191",1,5000,1e+05,4,0.07014,1,6,0.609637778117333,5.26493960844765,0.369282864136518
"192",2,5000,1e+05,4,0.07014,1,6,0.677733300636439,5.27068957945659,0.369686167103085
"193",3,5000,1e+05,4,0.07014,1,6,0.781565864124698,5.2276922933441,0.366670337455155
"194",4,5000,1e+05,4,0.07014,1,6,0.844037725500433,5.18846756752807,0.363919115186419
"195",5,5000,1e+05,4,0.07014,1,6,0.836967014502479,5.27067350475716,0.369685039623667
"196",1,6000,1e+05,4,0.07014,1,6,0.613707686463523,4.9535510360223,0.347442069666604
"197",2,6000,1e+05,4,0.07014,1,6,0.681758599881923,4.96424103842063,0.348191866434823
"198",3,6000,1e+05,4,0.07014,1,6,0.78555789847509,4.91800789381103,0.344949073671906
"199",4,6000,1e+05,4,0.07014,1,6,0.847429047627634,4.87361069398673,0.341835054076229
"200",5,6000,1e+05,4,0.07014,1,6,0.840235169402463,4.92868266108874,0.345697801848764
"201",1,7000,1e+05,4,0.07014,1,6,0.627846086191401,5.03566310031502,0.353201409856095
"202",2,7000,1e+05,4,0.07014,1,6,0.696222235252441,5.04455356681099,0.353824987176123
"203",3,7000,1e+05,4,0.07014,1,6,0.790150169601335,5.00538604747178,0.351077777369671
"204",4,7000,1e+05,4,0.07014,1,6,0.851991081822724,4.95829442855382,0.347774771218765
"205",5,7000,1e+05,4,0.07014,1,6,0.844798046342742,5.01126397764931,0.351490055392322
"206",1,8000,1e+05,4,0.07014,1,6,0.632803496014487,5.22955655636217,0.366801096863243
"207",2,8000,1e+05,4,0.07014,1,6,0.704931528815307,5.23728816699996,0.367343392033377
"208",3,8000,1e+05,4,0.07014,1,6,0.798594024873656,5.19678089257523,0.364502211805226
"209",4,8000,1e+05,4,0.07014,1,6,0.855623253297891,5.14846384356683,0.361113253987778
"210",5,8000,1e+05,4,0.07014,1,6,0.848489226220004,5.19694742589402,0.364513892452206
"211",1,9000,1e+05,4,0.07014,1,6,0.639623058333049,5.35289151515347,0.375451810872864
"212",2,9000,1e+05,4,0.07014,1,6,0.711584344038495,5.35572153038506,0.375650308141208
"213",3,9000,1e+05,4,0.07014,1,6,0.805046269589513,5.32590454294333,0.373558944642045
"214",4,9000,1e+05,4,0.07014,1,6,0.860593582745774,5.27637635924616,0.370085037837525
"215",5,9000,1e+05,4,0.07014,1,6,0.853405997988196,5.32372933213745,0.373406375356121
"216",1,10000,1e+05,4,0.07014,1,6,0.646442826131535,5.47208454495796,0.383812009983351
"217",2,10000,1e+05,4,0.07014,1,6,0.71757092563423,5.47267141607167,0.383853173123267
"218",3,10000,1e+05,4,0.07014,1,6,0.810522461738726,5.44126164261585,0.381650091613076
"219",4,10000,1e+05,4,0.07014,1,6,0.865616440039222,5.39003271517076,0.378056894642077
"220",5,10000,1e+05,4,0.07014,1,6,0.858424296413765,5.44001283549912,0.381562500281908
"221",1,0,1e+05,5,0.09018,1,8,0.562194034807212,3.63728661729193,0.328010507147386
"222",2,0,1e+05,5,0.09018,1,8,0.627387068620071,3.64990686797532,0.329148601354015
"223",3,0,1e+05,5,0.09018,1,8,0.728614920980586,3.60418195047337,0.325025128293688
"224",4,0,1e+05,5,0.09018,1,8,0.795394411749533,3.55812740441389,0.320871929330044
"225",5,0,1e+05,5,0.09018,1,8,0.78941377392852,3.62188250759366,0.326621364534796
"226",1,1000,1e+05,5,0.09018,1,8,0.562194034807212,3.63728661729193,0.328010507147386
"227",2,1000,1e+05,5,0.09018,1,8,0.627387068620071,3.64990686797532,0.329148601354015
"228",3,1000,1e+05,5,0.09018,1,8,0.728614920980586,3.60418195047337,0.325025128293688
"229",4,1000,1e+05,5,0.09018,1,8,0.795394411749533,3.55812740441389,0.320871929330044
"230",5,1000,1e+05,5,0.09018,1,8,0.78941377392852,3.62188250759366,0.326621364534796
"231",1,2000,1e+05,5,0.09018,1,8,0.569131519015349,4.32289666658593,0.389838821392719
"232",2,2000,1e+05,5,0.09018,1,8,0.637184166583281,4.33593286077782,0.391014425384944
"233",3,2000,1e+05,5,0.09018,1,8,0.741062047503923,4.29261768161357,0.387108262527912
"234",4,2000,1e+05,5,0.09018,1,8,0.80492094400158,4.24648284049312,0.382947822555669
"235",5,2000,1e+05,5,0.09018,1,8,0.798147350270114,4.31139796277284,0.388801868282855
"236",1,3000,1e+05,5,0.09018,1,8,0.602958778551836,4.55340493586412,0.410626057116226
"237",2,3000,1e+05,5,0.09018,1,8,0.671118896226967,4.55613398363929,0.410872162644591
"238",3,3000,1e+05,5,0.09018,1,8,0.775004842372931,4.51186786109169,0.406880243713249
"239",4,3000,1e+05,5,0.09018,1,8,0.838749496057708,4.47085542302641,0.403181742048522
"240",5,3000,1e+05,5,0.09018,1,8,0.831968676545013,4.54824770891112,0.410160978389605
"241",1,4000,1e+05,5,0.09018,1,8,0.602556911194693,4.96650941535454,0.447879819076672
"242",2,4000,1e+05,5,0.09018,1,8,0.670658271476829,4.96975030768736,0.448172082747246
"243",3,4000,1e+05,5,0.09018,1,8,0.774521180426708,4.92767200400123,0.444377461320831
"244",4,4000,1e+05,5,0.09018,1,8,0.838064330715605,4.88873351290411,0.440865988193692
"245",5,4000,1e+05,5,0.09018,1,8,0.831288779081347,4.96817078178012,0.448029641100931
"246",1,5000,1e+05,5,0.09018,1,8,0.609637778117333,5.26493960844765,0.474792253889809
"247",2,5000,1e+05,5,0.09018,1,8,0.677733300636439,5.27068957945659,0.475310786275395
"248",3,5000,1e+05,5,0.09018,1,8,0.781565864124698,5.2276922933441,0.471433291013771
"249",4,5000,1e+05,5,0.09018,1,8,0.844037725500433,5.18846756752807,0.467896005239681
"250",5,5000,1e+05,5,0.09018,1,8,0.836967014502479,5.27067350475716,0.475309336659
"251",1,6000,1e+05,5,0.09018,1,8,0.613707686463523,4.9535510360223,0.446711232428491
"252",2,6000,1e+05,5,0.09018,1,8,0.681758599881923,4.96424103842063,0.447675256844773
"253",3,6000,1e+05,5,0.09018,1,8,0.78555789847509,4.91800789381103,0.443505951863879
"254",4,6000,1e+05,5,0.09018,1,8,0.847429047627634,4.87361069398673,0.439502212383723
"255",5,6000,1e+05,5,0.09018,1,8,0.840235169402463,4.92868266108874,0.444468602376982
"256",1,7000,1e+05,5,0.09018,1,8,0.627846086191401,5.03566310031502,0.454116098386408
"257",2,7000,1e+05,5,0.09018,1,8,0.696222235252441,5.04455356681099,0.454917840655015
"258",3,7000,1e+05,5,0.09018,1,8,0.790150169601335,5.00538604747178,0.451385713761005
"259",4,7000,1e+05,5,0.09018,1,8,0.851991081822724,4.95829442855382,0.447138991566983
"260",5,7000,1e+05,5,0.09018,1,8,0.844798046342742,5.01126397764931,0.451915785504414
"261",1,8000,1e+05,5,0.09018,1,8,0.632803496014487,5.22955655636217,0.47160141025274
"262",2,8000,1e+05,5,0.09018,1,8,0.704931528815307,5.23728816699996,0.472298646900057
"263",3,8000,1e+05,5,0.09018,1,8,0.798594024873656,5.19678089257523,0.468645700892434
"264",4,8000,1e+05,5,0.09018,1,8,0.855623253297891,5.14846384356683,0.464288469412857
"265",5,8000,1e+05,5,0.09018,1,8,0.848489226220004,5.19694742589402,0.468660718867122
"266",1,9000,1e+05,5,0.09018,1,8,0.639623058333049,5.35289151515347,0.482723756836539
"267",2,9000,1e+05,5,0.09018,1,8,0.711584344038495,5.35572153038506,0.482978967610124
"268",3,9000,1e+05,5,0.09018,1,8,0.805046269589513,5.32590454294333,0.48029007168263
"269",4,9000,1e+05,5,0.09018,1,8,0.860593582745774,5.27637635924616,0.475823620076818
"270",5,9000,1e+05,5,0.09018,1,8,0.853405997988196,5.32372933213745,0.480093911172155
"271",1,10000,1e+05,5,0.09018,1,8,0.646442826131535,5.47208454495796,0.493472584264309
"272",2,10000,1e+05,5,0.09018,1,8,0.71757092563423,5.47267141607167,0.493525508301343
"273",3,10000,1e+05,5,0.09018,1,8,0.810522461738726,5.44126164261585,0.490692974931098
"274",4,10000,1e+05,5,0.09018,1,8,0.865616440039222,5.39003271517076,0.486073150254099
"275",5,10000,1e+05,5,0.09018,1,8,0.858424296413765,5.44001283549912,0.49058035750531
"276",1,0,1e+05,6,0.11022,1,10,0.562194034807212,3.63728661729193,0.400901730957916
"277",2,0,1e+05,6,0.11022,1,10,0.627387068620071,3.64990686797532,0.40229273498824
"278",3,0,1e+05,6,0.11022,1,10,0.728614920980586,3.60418195047337,0.397252934581174
"279",4,0,1e+05,6,0.11022,1,10,0.795394411749533,3.55812740441389,0.392176802514499
"280",5,0,1e+05,6,0.11022,1,10,0.78941377392852,3.62188250759366,0.399203889986973
"281",1,1000,1e+05,6,0.11022,1,10,0.562194034807212,3.63728661729193,0.400901730957916
"282",2,1000,1e+05,6,0.11022,1,10,0.627387068620071,3.64990686797532,0.40229273498824
"283",3,1000,1e+05,6,0.11022,1,10,0.728614920980586,3.60418195047337,0.397252934581174
"284",4,1000,1e+05,6,0.11022,1,10,0.795394411749533,3.55812740441389,0.392176802514499
"285",5,1000,1e+05,6,0.11022,1,10,0.78941377392852,3.62188250759366,0.399203889986973
"286",1,2000,1e+05,6,0.11022,1,10,0.569131519015349,4.32289666658593,0.476469670591101
"287",2,2000,1e+05,6,0.11022,1,10,0.637184166583281,4.33593286077782,0.477906519914931
"288",3,2000,1e+05,6,0.11022,1,10,0.741062047503923,4.29261768161357,0.473132320867448
"289",4,2000,1e+05,6,0.11022,1,10,0.80492094400158,4.24648284049312,0.468047338679151
"290",5,2000,1e+05,6,0.11022,1,10,0.798147350270114,4.31139796277284,0.475202283456822
"291",1,3000,1e+05,6,0.11022,1,10,0.602958778551836,4.55340493586412,0.501876292030943
"292",2,3000,1e+05,6,0.11022,1,10,0.671118896226967,4.55613398363929,0.502177087676722
"293",3,3000,1e+05,6,0.11022,1,10,0.775004842372931,4.51186786109169,0.497298075649526
"294",4,3000,1e+05,6,0.11022,1,10,0.838749496057708,4.47085542302641,0.492777684725971
"295",5,3000,1e+05,6,0.11022,1,10,0.831968676545013,4.54824770891112,0.501307862476184
"296",1,4000,1e+05,6,0.11022,1,10,0.602556911194693,4.96650941535454,0.547408667760377
"297",2,4000,1e+05,6,0.11022,1,10,0.670658271476829,4.96975030768736,0.547765878913301
"298",3,4000,1e+05,6,0.11022,1,10,0.774521180426708,4.92767200400123,0.543128008281015
"299",4,4000,1e+05,6,0.11022,1,10,0.838064330715605,4.88873351290411,0.538836207792291
"300",5,4000,1e+05,6,0.11022,1,10,0.831288779081347,4.96817078178012,0.547591783567805
"301",1,5000,1e+05,6,0.11022,1,10,0.609637778117333,5.26493960844765,0.580301643643099
"302",2,5000,1e+05,6,0.11022,1,10,0.677733300636439,5.27068957945659,0.580935405447705
"303",3,5000,1e+05,6,0.11022,1,10,0.781565864124698,5.2276922933441,0.576196244572387
"304",4,5000,1e+05,6,0.11022,1,10,0.844037725500433,5.18846756752807,0.571872895292944
"305",5,5000,1e+05,6,0.11022,1,10,0.836967014502479,5.27067350475716,0.580933633694334
"306",1,6000,1e+05,6,0.11022,1,10,0.613707686463523,4.9535510360223,0.545980395190378
"307",2,6000,1e+05,6,0.11022,1,10,0.681758599881923,4.96424103842063,0.547158647254722
"308",3,6000,1e+05,6,0.11022,1,10,0.78555789847509,4.91800789381103,0.542062830055852
"309",4,6000,1e+05,6,0.11022,1,10,0.847429047627634,4.87361069398673,0.537169370691217
"310",5,6000,1e+05,6,0.11022,1,10,0.840235169402463,4.92868266108874,0.5432394029052
"311",1,7000,1e+05,6,0.11022,1,10,0.627846086191401,5.03566310031502,0.555030786916721
"312",2,7000,1e+05,6,0.11022,1,10,0.696222235252441,5.04455356681099,0.556010694133907
"313",3,7000,1e+05,6,0.11022,1,10,0.790150169601335,5.00538604747178,0.55169365015234
"314",4,7000,1e+05,6,0.11022,1,10,0.851991081822724,4.95829442855382,0.546503211915202
"315",5,7000,1e+05,6,0.11022,1,10,0.844798046342742,5.01126397764931,0.552341515616507
"316",1,8000,1e+05,6,0.11022,1,10,0.632803496014487,5.22955655636217,0.576401723642238
"317",2,8000,1e+05,6,0.11022,1,10,0.704931528815307,5.23728816699996,0.577253901766736
"318",3,8000,1e+05,6,0.11022,1,10,0.798594024873656,5.19678089257523,0.572789189979642
"319",4,8000,1e+05,6,0.11022,1,10,0.855623253297891,5.14846384356683,0.567463684837936
"320",5,8000,1e+05,6,0.11022,1,10,0.848489226220004,5.19694742589402,0.572807545282038
"321",1,9000,1e+05,6,0.11022,1,10,0.639623058333049,5.35289151515347,0.589995702800215
"322",2,9000,1e+05,6,0.11022,1,10,0.711584344038495,5.35572153038506,0.590307627079041
