"","oid","typ","cid","tna","rnk","tid","mna","mra","mid","oei","eag","lag","rid","dcr","dmd","lng","lat","oli"
"1:2537",226294,"occ",21970,"Pelorovis antiquus",3,133822,"Pelorovis antiquus",3,133822,"Calabrian",1.806,0.781,"5269;5269","1991-05-28 00:00:00","2002-07-10 22:49:32",35.362499,-2.9903,NA
"1:2538",226302,"occ",21970,"Equus oldowayensis",3,42996,"Equus",5,42996,"Calabrian",1.806,0.781,"5269;5269","1991-05-30 00:00:00","2002-07-10 22:49:32",35.362499,-2.9903,NA
"1:2539",226305,"occ",21970,"Reduncini indet.",7,100496,"Reduncini",7,100496,"Calabrian",1.806,0.781,"5269;5269","1991-09-01 00:00:00","2002-07-10 22:49:32",35.362499,-2.9903,NA
"1:2540",226306,"occ",21970,"Crocodylus sp.",5,38441,"Crocodylus",5,38441,"Calabrian",1.806,0.781,"5269;5269","1991-09-01 00:00:00","2002-07-10 22:49:32",35.362499,-2.9903,NA
"1:2541",226307,"occ",21970,"Reptilia indet.",17,36322,"Reptilia",17,36322,"Calabrian",1.806,0.781,"5269;5269","1991-09-01 00:00:00","2002-07-10 22:49:32",35.362499,-2.9903,NA
"1:2542",226308,"occ",21970,"Tragelaphus sp.",5,42885,"Tragelaphus",5,42885,"Calabrian",1.806,0.781,"5269;5269","1991-06-10 00:00:00","2002-07-10 22:49:32",35.362499,-2.9903,NA
"1:2543",226309,"occ",21970,"Struthio sp.",5,39278,"Struthio",5,39278,"Calabrian",1.806,0.781,"5269;5269","1991-09-01 00:00:00","2002-07-10 22:49:32",35.362499,-2.9903,NA
"1:2544",226310,"occ",21970,"Homo erectus",3,83084,"Homo erectus",3,83084,"Calabrian",1.806,0.781,"5269;5269","1991-09-01 00:00:00","2002-07-10 22:49:32",35.362499,-2.9903,NA
"1:2545",226320,"occ",21971,"Antilopini indet.",7,100494,"Antilopini",7,100494,"Calabrian",1.806,0.781,"4945;4945","1991-09-01 00:00:00","2002-07-10 22:49:32",35.287498,-2.9583,NA
"1:2546",226321,"occ",21971,"Rabaticeras arambourgi",3,42851,"Rabaticeras",5,42851,"Calabrian",1.806,0.781,"4945;4945","1991-05-28 00:00:00","2002-07-10 22:49:32",35.287498,-2.9583,NA
"1:2547",226323,"occ",21971,"Equus oldowayensis",3,42996,"Equus",5,42996,"Calabrian",1.806,0.781,"4945;4945","1991-05-30 00:00:00","2002-07-10 22:49:32",35.287498,-2.9583,NA
"1:2548",226325,"occ",21971,"Struthio sp.",5,39278,"Struthio",5,39278,"Calabrian",1.806,0.781,"4945;4945","1991-09-01 00:00:00","2002-07-10 22:49:32",35.287498,-2.9583,NA
"1:2549",226331,"occ",21974,"Antilopini indet.",7,100494,"Antilopini",7,100494,"Pleistocene",2.588,0.0117,"4945;4945","1991-09-01 00:00:00","2002-07-10 22:49:32",35.344398,-2.9861,NA
"1:2550",226360,"occ",21983,"Hipparion sp.",5,43000,"Hipparion",5,43000,"Gelasian",2.588,1.806,"4771;4771","1991-05-30 00:00:00","2002-07-10 22:49:32",36.035999,5.058,NA
"1:2551",226363,"occ",21983,"Hominidae indet.",9,40899,"Hominidae",9,40899,"Gelasian",2.588,1.806,"4771;4771","1991-09-01 00:00:00","2002-07-10 22:49:32",36.035999,5.058,NA
"1:2552",226369,"occ",21984,"Hipparion sp.",5,43000,"Hipparion",5,43000,"Piacenzian",3.6,2.588,"4773;4773","1991-05-30 00:00:00","2002-07-10 22:49:32",36.035,5.046,NA
"1:2553",226371,"occ",21985,"Hominidae indet.",9,40899,"Hominidae",9,40899,"Gelasian",2.588,1.806,"4764;4764","1991-09-01 00:00:00","2002-07-10 22:49:32",36.025002,5.058,NA
"1:2554",226385,"occ",21987,"Paracolobus mutiwa",3,40872,"Paracolobus",5,40872,"Gelasian",2.588,1.806,"4447;4447","1991-09-01 00:00:00","2002-07-10 22:49:32",36.029999,5.088,NA
"1:2555",226393,"occ",21988,"Theropithecus oswaldi",3,133587,"Theropithecus oswaldi",3,133587,"Gelasian",2.588,1.806,"4447;4447","1991-05-09 00:00:00","2002-07-10 22:49:32",36.029999,5.088,NA
"1:2556",226394,"occ",21988,"Hipparion sp.",5,43000,"Hipparion",5,43000,"Gelasian",2.588,1.806,"4447;4447","1991-05-30 00:00:00","2002-07-10 22:49:32",36.029999,5.088,NA
"1:2557",226395,"occ",21988,"Paracolobus mutiwa",3,40872,"Paracolobus",5,40872,"Gelasian",2.588,1.806,"4447;4447","1991-09-01 00:00:00","2002-07-10 22:49:32",36.029999,5.088,NA
"1:2558",226411,"occ",21992,"Hipparion sp.",5,43000,"Hipparion",5,43000,"Pliocene",5.333,0.781,"5281;5281","1991-05-30 00:00:00","2002-07-10 22:49:32",36.004002,5.046,"Calabrian"
"1:2559",226416,"occ",21993,"Equus oldowayensis",3,42996,"Equus",5,42996,"Pliocene",5.333,0.781,"7837;7837","1991-05-30 00:00:00","2003-02-20 15:20:09",36.004002,5.046,"Calabrian"
"1:2560",226420,"occ",21994,"Hipparion sp.",5,43000,"Hipparion",5,43000,"Gelasian",2.588,1.806,"4764;4764","1991-05-30 00:00:00","2002-07-10 22:49:32",36.021999,5.094,NA
"1:2561",226421,"occ",21994,"Theropithecus brumpti",3,40879,"Theropithecus",5,40879,"Gelasian",2.588,1.806,"4764;4764","1991-09-01 00:00:00","2002-07-10 22:49:32",36.021999,5.094,NA
"1:2562",226427,"occ",21995,"Theropithecus brumpti",3,40879,"Theropithecus",5,40879,"Gelasian",2.588,1.806,"4764;4764","1991-09-01 00:00:00","2002-07-10 22:49:32",36.021999,5.094,NA
"1:2563",226433,"occ",21996,"Theropithecus brumpti",3,40879,"Theropithecus",5,40879,"Gelasian",2.588,1.806,"4763;4763","1991-09-01 00:00:00","2002-07-10 22:49:32",36.021999,5.094,NA
"1:2564",226436,"occ",21997,"Hipparion sp.",5,43000,"Hipparion",5,43000,"Gelasian",2.588,1.806,"4773;4773","1991-05-30 00:00:00","2002-07-10 22:49:32",36.021999,5.094,NA
"1:2565",226437,"occ",21997,"Theropithecus brumpti",3,40879,"Theropithecus",5,40879,"Gelasian",2.588,1.806,"4773;4773","1991-09-01 00:00:00","2002-07-10 22:49:32",36.021999,5.094,NA
"1:2566",226448,"occ",21999,"Hipparion sp.",5,43000,"Hipparion",5,43000,"Gelasian",2.588,1.806,"4763;4763","1991-05-30 00:00:00","2002-07-10 22:49:32",36.021999,5.094,NA
"1:2567",226449,"occ",21999,"Theropithecus brumpti",3,40879,"Theropithecus",5,40879,"Gelasian",2.588,1.806,"4763;4763","1991-09-01 00:00:00","2002-07-10 22:49:32",36.021999,5.094,NA
"1:2568",226452,"occ",21999,"Tragelaphus sp.",5,42885,"Tragelaphus",5,42885,"Gelasian",2.588,1.806,"4763;4763","1991-06-10 00:00:00","2002-07-10 22:49:32",36.021999,5.094,NA
"1:2569",226459,"occ",22000,"Hipparion sp.",5,43000,"Hipparion",5,43000,"Gelasian",2.588,1.806,"4773;4773","1991-05-30 00:00:00","2002-07-10 22:49:32",36.041,5.119,NA
"1:2570",226460,"occ",22000,"Theropithecus brumpti",3,40879,"Theropithecus",5,40879,"Gelasian",2.588,1.806,"4773;4773","1991-09-01 00:00:00","2002-07-10 22:49:32",36.041,5.119,NA
"1:2571",226468,"occ",22001,"Hipparion sp.",5,43000,"Hipparion",5,43000,"Gelasian",2.588,1.806,"4447;4447","1991-05-30 00:00:00","2002-07-10 22:49:32",36.041,5.119,NA
"1:2572",226469,"occ",22001,"Theropithecus brumpti",3,40879,"Theropithecus",5,40879,"Gelasian",2.588,1.806,"4447;4447","1991-09-01 00:00:00","2002-07-10 22:49:32",36.041,5.119,NA
"1:2573",226471,"occ",22001,"Paracolobus mutiwa",3,40872,"Paracolobus",5,40872,"Gelasian",2.588,1.806,"4447;4447","1991-09-01 00:00:00","2002-07-10 22:49:32",36.041,5.119,NA
"1:2574",226474,"occ",22002,"Equus oldowayensis",3,42996,"Equus",5,42996,"Gelasian",2.588,1.806,"4771;4771","1991-05-30 00:00:00","2002-07-10 22:49:32",36.063,5.088,NA
"1:2575",226480,"occ",22004,"Connochaetes sp.",5,42761,"Connochaetes",5,42761,"Gelasian",2.588,1.806,"4773;4773","1991-05-09 00:00:00","2002-07-10 22:49:32",36.063,5.088,NA
"1:2576",226481,"occ",22004,"Hippotragini indet.",7,56156,"Hippotragini",7,56156,"Gelasian",2.588,1.806,"4773;4773","1991-09-01 00:00:00","2002-07-10 22:49:32",36.063,5.088,NA
"1:2577",226486,"occ",22006,"Theropithecus brumpti",3,40879,"Theropithecus",5,40879,"Gelasian",2.588,1.806,"4763;4763","1991-09-01 00:00:00","2002-07-10 22:49:32",36.063,5.088,NA
"1:2578",226495,"occ",22007,"Theropithecus oswaldi",3,133587,"Theropithecus oswaldi",3,133587,"Gelasian",2.588,1.806,"4763;4763","1991-05-09 00:00:00","2002-07-10 22:49:32",36.063,5.088,NA
"1:2579",226497,"occ",22007,"Theropithecus brumpti",3,40879,"Theropithecus",5,40879,"Gelasian",2.588,1.806,"4763;4763","1991-09-01 00:00:00","2002-07-10 22:49:32",36.063,5.088,NA
"1:2580",226502,"occ",22008,"Hominidae indet.",9,40899,"Hominidae",9,40899,"Gelasian",2.588,1.806,"4764;4764","1991-09-01 00:00:00","2002-07-10 22:49:32",36.063,5.088,NA
"1:2581",226508,"occ",22009,"Cercopithecus sp.",5,40862,"Cercopithecus",5,40862,"Gelasian",2.588,1.806,"4763;4763","1991-05-28 00:00:00","2002-07-10 22:49:32",36.063,5.088,NA
"1:2582",226524,"occ",22012,"Hipparion sp.",5,43000,"Hipparion",5,43000,"Gelasian",2.588,1.806,"4774;4774","1991-05-30 00:00:00","2002-07-10 22:49:32",36.063,5.088,NA
"1:2583",226526,"occ",22012,"Hominidae indet.",9,40899,"Hominidae",9,40899,"Gelasian",2.588,1.806,"4774;4774","1991-09-01 00:00:00","2002-07-10 22:49:32",36.063,5.088,NA
"1:2584",226529,"occ",22013,"Paracolobus mutiwa",3,40872,"Paracolobus",5,40872,"Gelasian",2.588,1.806,"4769;4769","1991-09-01 00:00:00","2002-07-10 22:49:32",36.063,5.088,NA
"1:2585",226531,"occ",22014,"Bovidae indet.",9,42742,"Bovidae",9,42742,"Gelasian",2.588,1.806,"4447;4447","1991-09-01 00:00:00","2003-02-20 15:18:52",36.063,5.088,NA
"1:2586",226533,"occ",22014,"Equus oldowayensis",3,42996,"Equus",5,42996,"Gelasian",2.588,1.806,"7837;7837","1991-05-30 00:00:00","2003-02-20 15:18:52",36.063,5.088,NA
"1:2587",226535,"occ",22014,"Australopithecus boisei",3,83068,"Australopithecus boisei",3,83068,"Gelasian",2.588,1.806,"4447;4447","1991-09-01 00:00:00","2003-02-20 15:18:52",36.063,5.088,NA
"1:2588",226536,"occ",22014,"Paracolobus mutiwa",3,40872,"Paracolobus",5,40872,"Gelasian",2.588,1.806,"4447;4447","1991-09-01 00:00:00","2003-02-20 15:18:52",36.063,5.088,NA
"1:2589",226543,"occ",22015,"Pelorovis sp.",5,42829,"Pelorovis",5,42829,"Gelasian",2.588,1.806,"4763;4763","1991-05-28 00:00:00","2002-07-10 22:49:32",36.063,5.088,NA
"1:2590",226545,"occ",22015,"Theropithecus oswaldi",3,133587,"Theropithecus oswaldi",3,133587,"Gelasian",2.588,1.806,"4763;4763","1991-05-09 00:00:00","2002-07-10 22:49:32",36.063,5.088,NA
"1:2591",226548,"occ",22015,"Equus oldowayensis",3,42996,"Equus",5,42996,"Gelasian",2.588,1.806,"4763;4763","1991-05-30 00:00:00","2002-07-10 22:49:32",36.063,5.088,NA
"1:2592",226549,"occ",22015,"Hominidae indet.",9,40899,"Hominidae",9,40899,"Gelasian",2.588,1.806,"4763;4763","1991-09-01 00:00:00","2002-07-10 22:49:32",36.063,5.088,NA
"1:2593",226563,"occ",22017,"Equus oldowayensis",3,42996,"Equus",5,42996,"Gelasian",2.588,1.806,"4774;4774","1991-05-30 00:00:00","2002-07-10 22:49:32",36.063,5.088,NA
"1:2594",226566,"occ",22018,"Equus oldowayensis",3,42996,"Equus",5,42996,"Gelasian",2.588,1.806,"4447;4447","1991-05-30 00:00:00","2002-07-10 22:49:32",36.063,5.088,NA
"1:2595",226568,"occ",22018,"Paracolobus mutiwa",3,40872,"Paracolobus",5,40872,"Gelasian",2.588,1.806,"4447;4447","1991-09-01 00:00:00","2002-07-10 22:49:32",36.063,5.088,NA
"1:2596",226576,"occ",22020,"Hipparion sp.",5,43000,"Hipparion",5,43000,"Gelasian",2.588,1.806,"4763;4763","1991-05-30 00:00:00","2002-07-10 22:49:32",36.022999,5.058,NA
"1:2597",226577,"occ",22020,"Theropithecus brumpti",3,40879,"Theropithecus",5,40879,"Gelasian",2.588,1.806,"4763;4763","1991-09-01 00:00:00","2002-07-10 22:49:32",36.022999,5.058,NA
"1:2598",226580,"occ",22020,"Paracolobus mutiwa",3,40872,"Paracolobus",5,40872,"Gelasian",2.588,1.806,"4763;4763","1991-09-01 00:00:00","2002-07-10 22:49:32",36.022999,5.058,NA
"1:2599",226581,"occ",22020,"Hominidae indet.",9,40899,"Hominidae",9,40899,"Gelasian",2.588,1.806,"4763;4763","1991-09-01 00:00:00","2002-07-10 22:49:32",36.022999,5.058,NA
"1:2600",226590,"occ",22022,"Hipparion sp.",5,43000,"Hipparion",5,43000,"Gelasian",2.588,1.806,"4764;4764","1991-05-30 00:00:00","2002-07-10 22:49:32",36.025002,5.058,NA
"1:2601",226591,"occ",22022,"Theropithecus brumpti",3,40879,"Theropithecus",5,40879,"Gelasian",2.588,1.806,"4764;4764","1991-09-01 00:00:00","2002-07-10 22:49:32",36.025002,5.058,NA
"1:2602",226594,"occ",22022,"Hominidae indet.",9,40899,"Hominidae",9,40899,"Gelasian",2.588,1.806,"4764;4764","1991-09-01 00:00:00","2002-07-10 22:49:32",36.025002,5.058,NA
"1:2603",226606,"occ",22023,"Hipparion sp.",5,43000,"Hipparion",5,43000,"Gelasian",2.588,1.806,"4771;4771","1991-05-30 00:00:00","2002-07-10 22:49:32",36.025002,5.058,NA
"1:2604",226607,"occ",22023,"Theropithecus brumpti",3,40879,"Theropithecus",5,40879,"Gelasian",2.588,1.806,"4771;4771","1991-09-01 00:00:00","2002-07-10 22:49:32",36.025002,5.058,NA
"1:2605",226617,"occ",22025,"Hipparion sp.",5,43000,"Hipparion",5,43000,"Gelasian",2.588,1.806,"4773;4773","1991-05-30 00:00:00","2002-07-10 22:49:32",36.022999,5.119,NA
"1:2606",226620,"occ",22026,"Hipparion sp.",5,43000,"Hipparion",5,43000,"Gelasian",2.588,1.806,"4763;4763","1991-05-30 00:00:00","2002-07-10 22:49:32",36.022999,5.119,NA
"1:2607",226621,"occ",22026,"Theropithecus brumpti",3,40879,"Theropithecus",5,40879,"Gelasian",2.588,1.806,"4763;4763","1991-09-01 00:00:00","2002-07-10 22:49:32",36.022999,5.119,NA
"1:2608",226629,"occ",22027,"Equus oldowayensis",3,42996,"Equus",5,42996,"Pliocene",5.333,0.781,"7837;7837","1991-05-30 00:00:00","2003-02-20 15:21:20",36,5.046,"Calabrian"
"1:2609",226634,"occ",22029,"Nyanzachoerus sp.",5,42403,"Nyanzachoerus",5,42403,"Piacenzian",3.6,2.588,"4774;4774","1991-09-01 00:00:00","2002-07-10 22:49:32",36.035999,5.043,NA
"1:2610",226636,"occ",22030,"Hipparion sp.",5,43000,"Hipparion",5,43000,"Piacenzian",3.6,2.588,"4447;4447","1991-05-30 00:00:00","2002-07-10 22:49:32",36.035999,5.043,NA
"1:2611",226637,"occ",22030,"Paracolobus mutiwa",3,40872,"Paracolobus",5,40872,"Piacenzian",3.6,2.588,"4447;4447","1991-09-01 00:00:00","2002-07-10 22:49:32",36.035999,5.043,NA
"1:2612",226640,"occ",22031,"Nyanzachoerus jaegeri",3,42403,"Nyanzachoerus",5,42403,"Piacenzian",3.6,2.588,"5282;5282","1991-05-28 00:00:00","2002-07-10 22:49:32",36.035999,5.043,NA
"1:2613",226641,"occ",22031,"Hipparion sp.",5,43000,"Hipparion",5,43000,"Piacenzian",3.6,2.588,"5282;5282","1991-05-30 00:00:00","2002-07-10 22:49:32",36.035999,5.043,NA
"1:2614",226649,"occ",22037,"Hipparion sp.",5,43000,"Hipparion",5,43000,"Piacenzian",3.6,2.588,"4770;4770","1991-05-30 00:00:00","2002-07-10 22:49:32",36.035,5.046,NA
"1:2615",226658,"occ",22039,"Hipparion sp.",5,43000,"Hipparion",5,43000,"Gelasian",2.588,1.806,"4776;4776","1991-05-30 00:00:00","2002-07-10 22:49:32",36.035999,5.058,NA
"1:2616",226659,"occ",22039,"Theropithecus brumpti",3,40879,"Theropithecus",5,40879,"Gelasian",2.588,1.806,"4776;4776","1991-09-01 00:00:00","2002-07-10 22:49:32",36.035999,5.058,NA
"1:2617",226667,"occ",22040,"Theropithecus brumpti",3,40879,"Theropithecus",5,40879,"Gelasian",2.588,1.806,"4764;4764","1991-09-01 00:00:00","2002-07-10 22:49:32",36.035999,5.058,NA
"1:2618",226669,"occ",22042,"Thryonomys sp.",5,42027,"Thryonomys",5,42027,"Miocene",23.03,5.333,"5283;5283","1991-05-14 00:00:00","2002-07-10 22:49:32",33.716702,-3.883,NA
"1:2619",226671,"occ",22042,"Hexaprotodon harvardi",3,77332,"Archaeopotamus harvardi",3,77333,"Miocene",23.03,5.333,"5283;5283","1991-05-28 00:00:00","2002-07-10 22:49:32",33.716702,-3.883,NA
"1:2620",226672,"occ",22042,"Primelephas gomphotheroides",3,227259,"Primelephas korotorensis",3,227258,"Miocene",23.03,5.333,"5283;5283","1991-05-28 00:00:00","2002-07-10 22:49:32",33.716702,-3.883,NA
"1:2621",226673,"occ",22042,"Hydrocynus sp.",NA,0,NA,NA,NA,"Miocene",23.03,5.333,"5283;5283","1991-09-01 00:00:00","2002-07-10 22:49:32",33.716702,-3.883,NA
"1:2622",226691,"occ",22043,"Hexaprotodon harvardi",3,77332,"Archaeopotamus harvardi",3,77333,"Pliocene",5.333,2.588,"5283;5283","1991-05-28 00:00:00","2011-03-16 18:02:03",33.716702,-3.867,NA
"1:2623",226697,"occ",22044,"Aepyceros sp.",5,42743,"Aepyceros",5,42743,"Pliocene",5.333,2.588,"5283;5283","1991-05-28 00:00:00","2002-07-10 22:49:32",33.716702,-3.867,NA
"1:2624",226699,"occ",22044,"Hexaprotodon harvardi",3,77332,"Archaeopotamus harvardi",3,77333,"Pliocene",5.333,2.588,"5283;5283","1991-05-28 00:00:00","2002-07-10 22:49:32",33.716702,-3.867,NA
"1:2625",226701,"occ",22044,"Cercopithecidae indet.",9,40860,"Cercopithecidae",9,40860,"Pliocene",5.333,2.588,"5283;5283","1991-05-30 00:00:00","2002-07-10 22:49:32",33.716702,-3.867,NA
"1:2626",226710,"occ",22045,"Aepyceros sp.",5,42743,"Aepyceros",5,42743,"Pliocene",5.333,2.588,"5283;5283","1991-05-28 00:00:00","2002-07-10 22:49:32",33.716702,-3.867,NA
"1:2627",226711,"occ",22045,"Hexaprotodon harvardi",3,77332,"Archaeopotamus harvardi",3,77333,"Pliocene",5.333,2.588,"5283;5283","1991-05-28 00:00:00","2002-07-10 22:49:32",33.716702,-3.867,NA
"1:2628",226726,"occ",22050,"Hexaprotodon harvardi",3,77332,"Archaeopotamus harvardi",3,77333,"Pliocene",5.333,2.588,"5283;5283","1991-05-28 00:00:00","2002-07-10 22:49:32",33.8167,-3.917,NA
"1:2629",226729,"occ",22052,"Hexaprotodon harvardi",3,77332,"Archaeopotamus harvardi",3,77333,"Pliocene",5.333,2.588,"5283;5283","1991-05-28 00:00:00","2002-07-10 22:49:32",33.866699,-3.917,NA
"1:2630",226736,"occ",22054,"Hexaprotodon harvardi",3,77332,"Archaeopotamus harvardi",3,77333,"Pliocene",5.333,2.588,"5283;5283","1991-05-28 00:00:00","2002-07-10 22:49:32",33.866699,-3.933,NA
"1:2631",226740,"occ",22058,"Hexaprotodon harvardi",3,77332,"Archaeopotamus harvardi",3,77333,"Miocene",23.03,2.588,"5283;5283","1991-05-28 00:00:00","2009-12-24 11:33:49",33.700001,-3.883,"Pliocene"
"1:2632",226741,"occ",22058,"Primelephas gomphotheroides",3,227259,"Primelephas korotorensis",3,227258,"Miocene",23.03,2.588,"5283;5283","1991-05-28 00:00:00","2009-12-24 11:33:49",33.700001,-3.883,"Pliocene"
"1:2633",226742,"occ",22058,"Tragelaphus sp.",5,42885,"Tragelaphus",5,42885,"Miocene",23.03,2.588,"5283;5283","1991-06-10 00:00:00","2009-12-24 11:33:49",33.700001,-3.883,"Pliocene"
"1:2634",226743,"occ",22058,"Hydrocynus sp.",NA,0,NA,NA,NA,"Miocene",23.03,2.588,"5283;5283","1991-09-01 00:00:00","2009-12-24 11:33:49",33.700001,-3.883,"Pliocene"
"1:2635",226760,"occ",22062,"Hexaprotodon harvardi",3,77332,"Archaeopotamus harvardi",3,77333,"Miocene",23.03,2.588,"5283;5283","1991-05-28 00:00:00","2002-07-10 22:49:32",33.733299,-3.09,"Pliocene"
"1:2636",226761,"occ",22062,"Primelephas gomphotheroides",3,227259,"Primelephas korotorensis",3,227258,"Miocene",23.03,2.588,"5283;5283","1991-05-28 00:00:00","2002-07-10 22:49:32",33.733299,-3.09,"Pliocene"
"1:2637",226764,"occ",22063,"Hexaprotodon harvardi",3,77332,"Archaeopotamus harvardi",3,77333,"Miocene",23.03,2.588,"5283;5283","1991-05-28 00:00:00","2002-07-10 22:49:32",33.733299,-3.09,"Pliocene"
"1:2638",226765,"occ",22063,"Primelephas gomphotheroides",3,227259,"Primelephas korotorensis",3,227258,"Miocene",23.03,2.588,"5283;5283","1991-05-28 00:00:00","2002-07-10 22:49:32",33.733299,-3.09,"Pliocene"
"1:2639",226787,"occ",22066,"Canis sp.",5,41198,"Canis",5,41198,"Pleistocene",2.588,0,"5321;5321","1991-05-09 00:00:00","2002-07-10 22:49:32",29.6,0.1333,"Holocene"
"1:2640",226789,"occ",22066,"Bovidae indet.",9,42742,"Bovidae",9,42742,"Pleistocene",2.588,0,"5321;5321","1991-09-01 00:00:00","2002-07-10 22:49:32",29.6,0.1333,"Holocene"
"1:2641",226791,"occ",22066,"Phacochoerus aethiopicus",3,133159,"Phacochoerus aethiopicus",3,133159,"Pleistocene",2.588,0,"5321;5321","1991-09-01 00:00:00","2002-07-10 22:49:32",29.6,0.1333,"Holocene"
"1:2642",226793,"occ",22066,"Pelorovis antiquus",3,133822,"Pelorovis antiquus",3,133822,"Pleistocene",2.588,0,"5321;5321","1991-05-28 00:00:00","2002-07-10 22:49:32",29.6,0.1333,"Holocene"
"1:2643",226797,"occ",22066,"Aonyx sp.",5,41092,"Aonyx",5,41092,"Pleistocene",2.588,0,"5321;5321","1991-05-15 00:00:00","2002-07-10 22:49:32",29.6,0.1333,"Holocene"
"1:2644",226800,"occ",22066,"Accipitridae indet.",9,39323,"Accipitridae",9,39323,"Pleistocene",2.588,0,"5321;5321","1991-09-01 00:00:00","2002-07-10 22:49:32",29.6,0.1333,"Holocene"
"1:2645",226851,"occ",22067,"Phacochoerus aethiopicus",3,133159,"Phacochoerus aethiopicus",3,133159,"Pleistocene",2.588,0,"5319;5319","1991-09-01 00:00:00","2002-07-10 22:49:32",29.6,0.1333,"Holocene"
"1:2646",226855,"occ",22067,"Pelorovis antiquus",3,133822,"Pelorovis antiquus",3,133822,"Pleistocene",2.588,0,"5319;5319","1991-05-28 00:00:00","2002-07-10 22:49:32",29.6,0.1333,"Holocene"
"1:2647",226863,"occ",22068,"Bovidae indet.",9,42742,"Bovidae",9,42742,"Pleistocene",2.588,0,"5320;5320","1991-09-01 00:00:00","2002-07-10 22:49:32",29.6,0.1333,"Holocene"
"1:2648",226865,"occ",22068,"Phacochoerus aethiopicus",3,133159,"Phacochoerus aethiopicus",3,133159,"Pleistocene",2.588,0,"5320;5320","1991-09-01 00:00:00","2002-07-10 22:49:32",29.6,0.1333,"Holocene"
"1:2649",226873,"occ",22068,"Hystrix sp.",5,42010,"Hystrix",5,42010,"Pleistocene",2.588,0,"5320;5320","1991-05-10 00:00:00","2002-07-10 22:49:32",29.6,0.1333,"Holocene"
"1:2650",226875,"occ",22068,"Accipitridae indet.",9,39323,"Accipitridae",9,39323,"Pleistocene",2.588,0,"5320;5320","1991-09-01 00:00:00","2002-07-10 22:49:32",29.6,0.1333,"Holocene"
"1:2651",226905,"occ",22069,"Reptilia indet.",17,36322,"Reptilia",17,36322,"Serravallian",13.82,11.62,"5302;5302","1991-09-01 00:00:00","2002-07-10 22:49:32",34.617001,0.166,NA
"1:2652",226906,"occ",22069,"Ramapithecus wickeri",3,133678,"Sivapithecus",5,40898,"Serravallian",13.82,11.62,"5302;5302","1991-09-01 00:00:00","2002-07-10 22:49:32",34.617001,0.166,NA
"1:2653",226907,"occ",22069,"Prodeinotherium hobleyi",3,104730,"Prodeinotherium hobleyi",3,104730,"Serravallian",13.82,11.62,"5302;5302","1991-09-01 00:00:00","2002-07-10 22:49:32",34.617001,0.166,NA
"1:2654",226908,"occ",22069,"Victoriapithecus macinnesi",3,135923,"Victoriapithecus macinnesi",3,135923,"Serravallian",13.82,11.62,"5302;5302","1991-09-01 00:00:00","2002-07-10 22:49:32",34.617001,0.166,NA
"1:2655",226909,"occ",22069,"Climacoceras africanus",3,185957,"Climacoceras africanus",3,185957,"Serravallian",13.82,11.62,"5302;5302","1991-06-19 00:00:00","2002-07-10 22:49:32",34.617001,0.166,NA
"1:2656",226910,"occ",22069,"Megapedetes sp.",5,41966,"Megapedetes",5,41966,"Serravallian",13.82,11.62,"5302;5302","1991-09-01 00:00:00","2002-07-10 22:49:32",34.617001,0.166,NA
"1:2657",226911,"occ",22069,"Limnopithecus legetet",3,40886,"Limnopithecus",5,40886,"Serravallian",13.82,11.62,"5302;5302","1991-09-01 00:00:00","2002-07-10 22:49:32",34.617001,0.166,NA
"1:2658",226912,"occ",22069,"Dorcatherium chappuisi",3,42600,"Dorcatherium",5,42600,"Serravallian",13.82,11.62,"5302;5302","1991-09-01 00:00:00","2002-07-10 22:49:32",34.617001,0.166,NA
"1:2659",226913,"occ",22069,"Aves indet.",17,36616,"Aves",17,36616,"Serravallian",13.82,11.62,"5302;5302","1991-09-01 00:00:00","2002-07-10 22:49:32",34.617001,0.166,NA
"1:2660",226914,"occ",22069,"Crocodylidae indet.",9,38435,"Crocodylidae",9,38435,"Serravallian",13.82,11.62,"5302;5302","1991-09-01 00:00:00","2002-07-10 22:49:32",34.617001,0.166,NA
"1:2661",226937,"occ",22070,"Rhinocerotidae indet.",9,43187,"Rhinocerotidae",9,43187,"Serravallian",13.82,11.62,"5322;5322","1991-06-03 00:00:00","2002-07-10 22:49:32",34.617001,0.166,NA
"1:2662",226938,"occ",22070,"Prodeinotherium hobleyi",3,104730,"Prodeinotherium hobleyi",3,104730,"Serravallian",13.82,11.62,"5322;5322","1991-09-01 00:00:00","2002-07-10 22:49:32",34.617001,0.166,NA
"1:2663",226939,"occ",22070,"Listriodon akatikubas",3,42395,"Listriodon",5,42395,"Serravallian",13.82,11.62,"5322;5322","1991-09-01 00:00:00","2002-07-10 22:49:32",34.617001,0.166,NA
"1:2664",226940,"occ",22070,"Libycochoerus khinzikebirus",3,105447,"Libycochoerus khinzikebirus",3,105447,"Serravallian",13.82,11.62,"5322;5322","1991-09-01 00:00:00","2002-07-10 22:49:32",34.617001,0.166,NA
"1:2665",226941,"occ",22070,"Victoriapithecus macinnesi",3,135923,"Victoriapithecus macinnesi",3,135923,"Serravallian",13.82,11.62,"5322;5322","1991-09-01 00:00:00","2002-07-10 22:49:32",34.617001,0.166,NA
