siteName,latitude,longitude,age,pollenPercentage,pollenSum,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,tmin1,tmin2,tmin3,tmin4,tmin5,tmin6,tmin7,tmin8,tmin9,tmin10,tmin11,tmin12,tmax1,tmax2,tmax3,tmax4,tmax5,tmax6,tmax7,tmax8,tmax9,tmax10,tmax11,tmax12
Camel Lake,30.266667,-85.016667,14330.0,0.1669449081803005,599.0,151.8,150.5,186.8,123.7,97.7,88.2,107.0,100.7,132.6,88.7,93.9,123.7,-2.25,-0.34,4.71,10.27,16.39,21.43,22.86,21.97,18.47,10.72,3.17,-1.04,6.7,9.09,14.53,21.28,28.44,33.65,34.89,33.41,28.88,21.44,13.47,8.08
Camel Lake,30.266667,-85.016667,15153.0,0.1692047377326565,591.0,168.7,153.9,181.4,113.6,85.3,77.6,101.4,107.1,165.3,124.0,130.3,153.3,-6.86,-4.21,2.39,9.13,15.56,20.19,21.29,20.46,17.16,9.02,0.36,-5.18,2.69,5.55,12.05,19.62,26.95,31.84,32.9,31.6,27.38,19.76,10.98,4.53
Camel Lake,30.266667,-85.016667,16799.0,0.14814814814814814,675.0,160.3,135.5,150.5,95.3,77.5,77.1,109.1,124.2,195.7,141.1,140.7,156.8,-7.26,-4.81,1.19,7.63,14.29,19.47,20.76,19.52,15.51,7.08,-1.22,-6.0,2.24,4.82,10.58,17.55,24.75,29.84,30.97,29.46,24.93,17.41,9.25,3.66
Camel Lake,30.266667,-85.016667,18445.0,0.0,497.0,140.1,133.3,160.5,113.8,105.0,112.6,150.0,138.2,160.1,92.9,90.1,116.4,-6.32,-4.26,1.25,7.34,13.91,19.24,20.8,19.85,16.11,7.92,-0.18,-4.89,3.31,5.75,11.48,18.22,24.92,29.48,30.53,29.54,25.87,18.97,10.94,5.04
Camel Lake,30.266667,-85.016667,20091.0,0.0,488.0,131.7,122.8,142.7,100.1,94.3,105.0,142.2,129.2,144.9,82.9,81.5,108.4,-7.78,-5.58,0.31,6.78,13.61,19.04,20.63,19.67,15.84,7.4,-1.09,-6.19,2.55,5.1,10.99,17.89,24.73,29.37,30.4,29.28,25.42,18.34,10.18,4.23
Camel Lake,30.266667,-85.016667,21737.0,0.0,519.0,156.5,137.2,152.0,102.3,93.7,104.0,147.0,145.6,181.5,111.1,109.5,138.0,-6.53,-4.6,0.89,6.91,13.34,18.53,20.14,19.5,16.18,8.24,0.11,-4.86,3.63,6.01,11.62,18.17,24.63,28.98,29.98,29.12,25.72,19.08,11.21,5.37
Camel Lake,30.266667,-85.016667,23383.0,0.0,545.0,129.5,125.2,160.9,116.5,103.0,103.4,135.6,133.1,172.4,105.5,98.2,114.4,-7.81,-5.76,0.22,6.76,13.51,18.84,20.58,20.1,16.86,8.67,-0.06,-5.74,2.05,4.21,9.91,16.76,23.66,28.48,29.91,29.34,26.01,19.14,10.76,4.29
Camel Lake,30.266667,-85.016667,24206.0,0.0,467.0,129.5,125.2,160.9,116.5,103.0,103.4,135.6,133.1,172.4,105.5,98.2,114.4,-7.81,-5.76,0.22,6.76,13.51,18.84,20.58,20.1,16.86,8.67,-0.06,-5.74,2.05,4.21,9.91,16.76,23.66,28.48,29.91,29.34,26.01,19.14,10.76,4.29
Camel Lake,30.266667,-85.016667,25852.0,0.0,482.0,129.5,125.2,160.9,116.5,103.0,103.4,135.6,133.1,172.4,105.5,98.2,114.4,-7.81,-5.76,0.22,6.76,13.51,18.84,20.58,20.1,16.86,8.67,-0.06,-5.74,2.05,4.21,9.91,16.76,23.66,28.48,29.91,29.34,26.01,19.14,10.76,4.29
Camel Lake,30.266667,-85.016667,27498.0,0.0,502.0,129.5,125.2,160.9,116.5,103.0,103.4,135.6,133.1,172.4,105.5,98.2,114.4,-7.81,-5.76,0.22,6.76,13.51,18.84,20.58,20.1,16.86,8.67,-0.06,-5.74,2.05,4.21,9.91,16.76,23.66,28.48,29.91,29.34,26.01,19.14,10.76,4.29
Camel Lake,30.266667,-85.016667,29144.0,0.0,494.0,129.5,125.2,160.9,116.5,103.0,103.4,135.6,133.1,172.4,105.5,98.2,114.4,-7.81,-5.76,0.22,6.76,13.51,18.84,20.58,20.1,16.86,8.67,-0.06,-5.74,2.05,4.21,9.91,16.76,23.66,28.48,29.91,29.34,26.01,19.14,10.76,4.29
Camel Lake,30.266667,-85.016667,29593.0,0.0,294.0,129.5,125.2,160.9,116.5,103.0,103.4,135.6,133.1,172.4,105.5,98.2,114.4,-7.81,-5.76,0.22,6.76,13.51,18.84,20.58,20.1,16.86,8.67,-0.06,-5.74,2.05,4.21,9.91,16.76,23.66,28.48,29.91,29.34,26.01,19.14,10.76,4.29
Camel Lake,30.266667,-85.016667,29872.0,0.0,371.0,129.5,125.2,160.9,116.5,103.0,103.4,135.6,133.1,172.4,105.5,98.2,114.4,-7.81,-5.76,0.22,6.76,13.51,18.84,20.58,20.1,16.86,8.67,-0.06,-5.74,2.05,4.21,9.91,16.76,23.66,28.48,29.91,29.34,26.01,19.14,10.76,4.29
Camel Lake,30.266667,-85.016667,30150.0,0.0,428.0,129.5,125.2,160.9,116.5,103.0,103.4,135.6,133.1,172.4,105.5,98.2,114.4,-7.81,-5.76,0.22,6.76,13.51,18.84,20.58,20.1,16.86,8.67,-0.06,-5.74,2.05,4.21,9.91,16.76,23.66,28.48,29.91,29.34,26.01,19.14,10.76,4.29
Camel Lake,30.266667,-85.016667,30428.0,0.0,483.0,129.5,125.2,160.9,116.5,103.0,103.4,135.6,133.1,172.4,105.5,98.2,114.4,-7.81,-5.76,0.22,6.76,13.51,18.84,20.58,20.1,16.86,8.67,-0.06,-5.74,2.05,4.21,9.91,16.76,23.66,28.48,29.91,29.34,26.01,19.14,10.76,4.29
Camel Lake,30.266667,-85.016667,30567.0,0.0,681.0,129.5,125.2,160.9,116.5,103.0,103.4,135.6,133.1,172.4,105.5,98.2,114.4,-7.81,-5.76,0.22,6.76,13.51,18.84,20.58,20.1,16.86,8.67,-0.06,-5.74,2.05,4.21,9.91,16.76,23.66,28.48,29.91,29.34,26.01,19.14,10.76,4.29
Camel Lake,30.266667,-85.016667,30706.0,0.0,736.0,129.5,125.2,160.9,116.5,103.0,103.4,135.6,133.1,172.4,105.5,98.2,114.4,-7.81,-5.76,0.22,6.76,13.51,18.84,20.58,20.1,16.86,8.67,-0.06,-5.74,2.05,4.21,9.91,16.76,23.66,28.48,29.91,29.34,26.01,19.14,10.76,4.29
Camel Lake,30.266667,-85.016667,30845.0,0.0,641.0,129.5,125.2,160.9,116.5,103.0,103.4,135.6,133.1,172.4,105.5,98.2,114.4,-7.81,-5.76,0.22,6.76,13.51,18.84,20.58,20.1,16.86,8.67,-0.06,-5.74,2.05,4.21,9.91,16.76,23.66,28.48,29.91,29.34,26.01,19.14,10.76,4.29
Camel Lake,30.266667,-85.016667,30984.0,0.0,443.0,129.5,125.2,160.9,116.5,103.0,103.4,135.6,133.1,172.4,105.5,98.2,114.4,-7.81,-5.76,0.22,6.76,13.51,18.84,20.58,20.1,16.86,8.67,-0.06,-5.74,2.05,4.21,9.91,16.76,23.66,28.48,29.91,29.34,26.01,19.14,10.76,4.29
Camel Lake,30.266667,-85.016667,31137.0,0.25316455696202533,395.0,129.5,125.2,160.9,116.5,103.0,103.4,135.6,133.1,172.4,105.5,98.2,114.4,-7.81,-5.76,0.22,6.76,13.51,18.84,20.58,20.1,16.86,8.67,-0.06,-5.74,2.05,4.21,9.91,16.76,23.66,28.48,29.91,29.34,26.01,19.14,10.76,4.29
Camel Lake,30.266667,-85.016667,31262.0,0.0,78.0,129.5,125.2,160.9,116.5,103.0,103.4,135.6,133.1,172.4,105.5,98.2,114.4,-7.81,-5.76,0.22,6.76,13.51,18.84,20.58,20.1,16.86,8.67,-0.06,-5.74,2.05,4.21,9.91,16.76,23.66,28.48,29.91,29.34,26.01,19.14,10.76,4.29
Camel Lake,30.266667,-85.016667,31401.0,0.0,512.0,129.5,125.2,160.9,116.5,103.0,103.4,135.6,133.1,172.4,105.5,98.2,114.4,-7.81,-5.76,0.22,6.76,13.51,18.84,20.58,20.1,16.86,8.67,-0.06,-5.74,2.05,4.21,9.91,16.76,23.66,28.48,29.91,29.34,26.01,19.14,10.76,4.29
Camel Lake,30.266667,-85.016667,31540.0,0.0,333.0,129.5,125.2,160.9,116.5,103.0,103.4,135.6,133.1,172.4,105.5,98.2,114.4,-7.81,-5.76,0.22,6.76,13.51,18.84,20.58,20.1,16.86,8.67,-0.06,-5.74,2.05,4.21,9.91,16.76,23.66,28.48,29.91,29.34,26.01,19.14,10.76,4.29
Camel Lake,30.266667,-85.016667,31680.0,0.0,441.0,129.5,125.2,160.9,116.5,103.0,103.4,135.6,133.1,172.4,105.5,98.2,114.4,-7.81,-5.76,0.22,6.76,13.51,18.84,20.58,20.1,16.86,8.67,-0.06,-5.74,2.05,4.21,9.91,16.76,23.66,28.48,29.91,29.34,26.01,19.14,10.76,4.29
Camel Lake,30.266667,-85.016667,31819.0,0.0,494.0,129.5,125.2,160.9,116.5,103.0,103.4,135.6,133.1,172.4,105.5,98.2,114.4,-7.81,-5.76,0.22,6.76,13.51,18.84,20.58,20.1,16.86,8.67,-0.06,-5.74,2.05,4.21,9.91,16.76,23.66,28.48,29.91,29.34,26.01,19.14,10.76,4.29
Camel Lake,30.266667,-85.016667,31958.0,0.0,498.0,129.5,125.2,160.9,116.5,103.0,103.4,135.6,133.1,172.4,105.5,98.2,114.4,-7.81,-5.76,0.22,6.76,13.51,18.84,20.58,20.1,16.86,8.67,-0.06,-5.74,2.05,4.21,9.91,16.76,23.66,28.48,29.91,29.34,26.01,19.14,10.76,4.29
Camel Lake,30.266667,-85.016667,32097.0,0.12239902080783352,817.0,129.5,125.2,160.9,116.5,103.0,103.4,135.6,133.1,172.4,105.5,98.2,114.4,-7.81,-5.76,0.22,6.76,13.51,18.84,20.58,20.1,16.86,8.67,-0.06,-5.74,2.05,4.21,9.91,16.76,23.66,28.48,29.91,29.34,26.01,19.14,10.76,4.29
Camel Lake,30.266667,-85.016667,32236.0,0.0,594.0,129.5,125.2,160.9,116.5,103.0,103.4,135.6,133.1,172.4,105.5,98.2,114.4,-7.81,-5.76,0.22,6.76,13.51,18.84,20.58,20.1,16.86,8.67,-0.06,-5.74,2.05,4.21,9.91,16.76,23.66,28.48,29.91,29.34,26.01,19.14,10.76,4.29
Camel Lake,30.266667,-85.016667,32375.0,0.0,303.0,129.5,125.2,160.9,116.5,103.0,103.4,135.6,133.1,172.4,105.5,98.2,114.4,-7.81,-5.76,0.22,6.76,13.51,18.84,20.58,20.1,16.86,8.67,-0.06,-5.74,2.05,4.21,9.91,16.76,23.66,28.48,29.91,29.34,26.01,19.14,10.76,4.29
Camel Lake,30.266667,-85.016667,32514.0,0.0,692.0,129.5,125.2,160.9,116.5,103.0,103.4,135.6,133.1,172.4,105.5,98.2,114.4,-7.81,-5.76,0.22,6.76,13.51,18.84,20.58,20.1,16.86,8.67,-0.06,-5.74,2.05,4.21,9.91,16.76,23.66,28.48,29.91,29.34,26.01,19.14,10.76,4.29
Camel Lake,30.266667,-85.016667,32653.0,0.0,571.0,129.5,125.2,160.9,116.5,103.0,103.4,135.6,133.1,172.4,105.5,98.2,114.4,-7.81,-5.76,0.22,6.76,13.51,18.84,20.58,20.1,16.86,8.67,-0.06,-5.74,2.05,4.21,9.91,16.76,23.66,28.48,29.91,29.34,26.01,19.14,10.76,4.29
Camel Lake,30.266667,-85.016667,32792.0,0.0,658.0,129.5,125.2,160.9,116.5,103.0,103.4,135.6,133.1,172.4,105.5,98.2,114.4,-7.81,-5.76,0.22,6.76,13.51,18.84,20.58,20.1,16.86,8.67,-0.06,-5.74,2.05,4.21,9.91,16.76,23.66,28.48,29.91,29.34,26.01,19.14,10.76,4.29
Camel Lake,30.266667,-85.016667,32931.0,0.0,627.0,129.5,125.2,160.9,116.5,103.0,103.4,135.6,133.1,172.4,105.5,98.2,114.4,-7.81,-5.76,0.22,6.76,13.51,18.84,20.58,20.1,16.86,8.67,-0.06,-5.74,2.05,4.21,9.91,16.76,23.66,28.48,29.91,29.34,26.01,19.14,10.76,4.29
Camel Lake,30.266667,-85.016667,33209.0,0.0,203.0,129.5,125.2,160.9,116.5,103.0,103.4,135.6,133.1,172.4,105.5,98.2,114.4,-7.81,-5.76,0.22,6.76,13.51,18.84,20.58,20.1,16.86,8.67,-0.06,-5.74,2.05,4.21,9.91,16.76,23.66,28.48,29.91,29.34,26.01,19.14,10.76,4.29
Camel Lake,30.266667,-85.016667,33348.0,1.098901098901099,91.0,129.5,125.2,160.9,116.5,103.0,103.4,135.6,133.1,172.4,105.5,98.2,114.4,-7.81,-5.76,0.22,6.76,13.51,18.84,20.58,20.1,16.86,8.67,-0.06,-5.74,2.05,4.21,9.91,16.76,23.66,28.48,29.91,29.34,26.01,19.14,10.76,4.29
Camel Lake,30.266667,-85.016667,33488.0,0.0,451.0,129.5,125.2,160.9,116.5,103.0,103.4,135.6,133.1,172.4,105.5,98.2,114.4,-7.81,-5.76,0.22,6.76,13.51,18.84,20.58,20.1,16.86,8.67,-0.06,-5.74,2.05,4.21,9.91,16.76,23.66,28.48,29.91,29.34,26.01,19.14,10.76,4.29
Camel Lake,30.266667,-85.016667,33627.0,0.0,262.0,129.5,125.2,160.9,116.5,103.0,103.4,135.6,133.1,172.4,105.5,98.2,114.4,-7.81,-5.76,0.22,6.76,13.51,18.84,20.58,20.1,16.86,8.67,-0.06,-5.74,2.05,4.21,9.91,16.76,23.66,28.48,29.91,29.34,26.01,19.14,10.76,4.29
Camel Lake,30.266667,-85.016667,33891.0,0.0,75.0,129.5,125.2,160.9,116.5,103.0,103.4,135.6,133.1,172.4,105.5,98.2,114.4,-7.81,-5.76,0.22,6.76,13.51,18.84,20.58,20.1,16.86,8.67,-0.06,-5.74,2.05,4.21,9.91,16.76,23.66,28.48,29.91,29.34,26.01,19.14,10.76,4.29
Camel Lake,30.266667,-85.016667,34044.0,0.0,631.0,129.5,125.2,160.9,116.5,103.0,103.4,135.6,133.1,172.4,105.5,98.2,114.4,-7.81,-5.76,0.22,6.76,13.51,18.84,20.58,20.1,16.86,8.67,-0.06,-5.74,2.05,4.21,9.91,16.76,23.66,28.48,29.91,29.34,26.01,19.14,10.76,4.29
Camel Lake,30.266667,-85.016667,34141.0,0.0,653.0,129.5,125.2,160.9,116.5,103.0,103.4,135.6,133.1,172.4,105.5,98.2,114.4,-7.81,-5.76,0.22,6.76,13.51,18.84,20.58,20.1,16.86,8.67,-0.06,-5.74,2.05,4.21,9.91,16.76,23.66,28.48,29.91,29.34,26.01,19.14,10.76,4.29
Camel Lake,30.266667,-85.016667,34322.0,0.0,688.0,129.5,125.2,160.9,116.5,103.0,103.4,135.6,133.1,172.4,105.5,98.2,114.4,-7.81,-5.76,0.22,6.76,13.51,18.84,20.58,20.1,16.86,8.67,-0.06,-5.74,2.05,4.21,9.91,16.76,23.66,28.48,29.91,29.34,26.01,19.14,10.76,4.29
Camel Lake,30.266667,-85.016667,34461.0,0.0,846.0,129.5,125.2,160.9,116.5,103.0,103.4,135.6,133.1,172.4,105.5,98.2,114.4,-7.81,-5.76,0.22,6.76,13.51,18.84,20.58,20.1,16.86,8.67,-0.06,-5.74,2.05,4.21,9.91,16.76,23.66,28.48,29.91,29.34,26.01,19.14,10.76,4.29
Camel Lake,30.266667,-85.016667,34600.0,0.1388888888888889,720.0,129.5,125.2,160.9,116.5,103.0,103.4,135.6,133.1,172.4,105.5,98.2,114.4,-7.81,-5.76,0.22,6.76,13.51,18.84,20.58,20.1,16.86,8.67,-0.06,-5.74,2.05,4.21,9.91,16.76,23.66,28.48,29.91,29.34,26.01,19.14,10.76,4.29
Camel Lake,30.266667,-85.016667,34739.0,0.0,576.0,129.5,125.2,160.9,116.5,103.0,103.4,135.6,133.1,172.4,105.5,98.2,114.4,-7.81,-5.76,0.22,6.76,13.51,18.84,20.58,20.1,16.86,8.67,-0.06,-5.74,2.05,4.21,9.91,16.76,23.66,28.48,29.91,29.34,26.01,19.14,10.76,4.29
Camel Lake,30.266667,-85.016667,34878.0,0.0,637.0,129.5,125.2,160.9,116.5,103.0,103.4,135.6,133.1,172.4,105.5,98.2,114.4,-7.81,-5.76,0.22,6.76,13.51,18.84,20.58,20.1,16.86,8.67,-0.06,-5.74,2.05,4.21,9.91,16.76,23.66,28.48,29.91,29.34,26.01,19.14,10.76,4.29
Camel Lake,30.266667,-85.016667,35017.0,0.0,563.0,129.5,125.2,160.9,116.5,103.0,103.4,135.6,133.1,172.4,105.5,98.2,114.4,-7.81,-5.76,0.22,6.76,13.51,18.84,20.58,20.1,16.86,8.67,-0.06,-5.74,2.05,4.21,9.91,16.76,23.66,28.48,29.91,29.34,26.01,19.14,10.76,4.29
Camel Lake,30.266667,-85.016667,35296.0,0.0,534.0,129.5,125.2,160.9,116.5,103.0,103.4,135.6,133.1,172.4,105.5,98.2,114.4,-7.81,-5.76,0.22,6.76,13.51,18.84,20.58,20.1,16.86,8.67,-0.06,-5.74,2.05,4.21,9.91,16.76,23.66,28.48,29.91,29.34,26.01,19.14,10.76,4.29
Camel Lake,30.266667,-85.016667,35504.0,0.0,537.0,129.5,125.2,160.9,116.5,103.0,103.4,135.6,133.1,172.4,105.5,98.2,114.4,-7.81,-5.76,0.22,6.76,13.51,18.84,20.58,20.1,16.86,8.67,-0.06,-5.74,2.05,4.21,9.91,16.76,23.66,28.48,29.91,29.34,26.01,19.14,10.76,4.29
Camel Lake,30.266667,-85.016667,35824.0,0.0,509.0,129.5,125.2,160.9,116.5,103.0,103.4,135.6,133.1,172.4,105.5,98.2,114.4,-7.81,-5.76,0.22,6.76,13.51,18.84,20.58,20.1,16.86,8.67,-0.06,-5.74,2.05,4.21,9.91,16.76,23.66,28.48,29.91,29.34,26.01,19.14,10.76,4.29
Camel Lake,30.266667,-85.016667,36102.0,0.0,173.0,129.5,125.2,160.9,116.5,103.0,103.4,135.6,133.1,172.4,105.5,98.2,114.4,-7.81,-5.76,0.22,6.76,13.51,18.84,20.58,20.1,16.86,8.67,-0.06,-5.74,2.05,4.21,9.91,16.76,23.66,28.48,29.91,29.34,26.01,19.14,10.76,4.29
Camel Lake,30.266667,-85.016667,36241.0,0.0,308.0,129.5,125.2,160.9,116.5,103.0,103.4,135.6,133.1,172.4,105.5,98.2,114.4,-7.81,-5.76,0.22,6.76,13.51,18.84,20.58,20.1,16.86,8.67,-0.06,-5.74,2.05,4.21,9.91,16.76,23.66,28.48,29.91,29.34,26.01,19.14,10.76,4.29
Camel Lake,30.266667,-85.016667,36380.0,0.0,639.0,129.5,125.2,160.9,116.5,103.0,103.4,135.6,133.1,172.4,105.5,98.2,114.4,-7.81,-5.76,0.22,6.76,13.51,18.84,20.58,20.1,16.86,8.67,-0.06,-5.74,2.05,4.21,9.91,16.76,23.66,28.48,29.91,29.34,26.01,19.14,10.76,4.29
Camel Lake,30.266667,-85.016667,36519.0,0.0,425.0,129.5,125.2,160.9,116.5,103.0,103.4,135.6,133.1,172.4,105.5,98.2,114.4,-7.81,-5.76,0.22,6.76,13.51,18.84,20.58,20.1,16.86,8.67,-0.06,-5.74,2.05,4.21,9.91,16.76,23.66,28.48,29.91,29.34,26.01,19.14,10.76,4.29
Camel Lake,30.266667,-85.016667,36658.0,0.0,366.0,129.5,125.2,160.9,116.5,103.0,103.4,135.6,133.1,172.4,105.5,98.2,114.4,-7.81,-5.76,0.22,6.76,13.51,18.84,20.58,20.1,16.86,8.67,-0.06,-5.74,2.05,4.21,9.91,16.76,23.66,28.48,29.91,29.34,26.01,19.14,10.76,4.29
Camp 11 Lake,46.666667,-88.016667,0.0,2.1691973969631237,461.0,36.2,31.1,45.2,56.1,73.7,90.7,89.5,77.6,92.0,65.3,55.0,44.0,-18.59,-18.29,-12.38,-3.96,2.3,8.06,11.2,10.25,6.15,0.68,-6.09,-14.0,-6.33,-4.33,1.51,9.47,17.2,22.62,25.42,24.25,19.24,12.72,3.52,-3.63
Camp 11 Lake,46.666667,-88.016667,192.0,5.490848585690515,601.0,38.8,32.5,46.1,57.2,77.9,102.1,104.8,90.4,103.5,71.4,59.5,47.6,-18.32,-17.86,-12.05,-3.85,2.18,7.7,10.55,9.29,4.97,-0.44,-6.83,-14.17,-7.16,-4.86,1.07,8.98,16.53,21.67,24.11,22.56,17.28,10.73,1.79,-4.9
Camp 11 Lake,46.666667,-88.016667,272.0,2.460456942003515,569.0,38.0,33.9,51.3,63.0,77.0,85.2,78.9,69.0,87.4,65.5,56.6,45.3,-18.99,-18.46,-12.27,-3.85,2.09,7.34,10.15,9.2,5.36,0.12,-6.57,-14.49,-7.16,-4.81,1.37,9.33,16.64,21.4,23.73,22.47,17.71,11.45,2.4,-4.66
Camp 11 Lake,46.666667,-88.016667,412.0,3.429602888086643,554.0,38.0,32.2,48.2,59.5,73.6,83.2,81.7,78.4,109.1,84.1,68.8,49.6,-19.31,-19.0,-12.98,-4.52,1.68,7.32,10.44,9.63,5.75,0.38,-6.47,-14.58,-7.11,-5.31,0.15,7.94,15.86,21.67,24.68,23.39,18.05,11.37,2.3,-4.52
Camp 11 Lake,46.666667,-88.016667,563.0,2.735042735042735,585.0,41.3,37.4,57.3,68.6,77.7,78.3,69.7,63.0,87.0,70.2,62.2,49.4,-17.81,-17.65,-12.11,-4.17,1.66,7.1,10.12,9.28,5.5,0.47,-5.83,-13.36,-7.04,-5.02,0.94,8.87,16.35,21.43,24.13,23.19,18.62,12.39,3.18,-4.18
Camp 11 Lake,46.666667,-88.016667,723.0,2.166666666666667,600.0,40.1,35.6,53.6,65.7,80.3,89.1,82.8,72.8,92.5,69.5,60.0,48.0,-17.42,-17.55,-12.38,-4.62,1.31,7.06,10.34,9.61,5.79,0.75,-5.47,-12.9,-5.68,-4.16,0.8,8.11,15.68,21.36,24.41,23.32,18.32,12.06,3.41,-3.11
Camp 11 Lake,46.666667,-88.016667,894.0,3.522504892367906,511.0,34.8,32.5,54.5,70.7,82.6,82.0,72.8,67.6,96.5,75.7,61.4,43.7,-19.01,-18.4,-11.98,-3.37,2.63,7.82,10.62,9.75,6.01,0.72,-6.16,-14.37,-7.18,-5.12,0.8,8.82,16.54,21.9,24.66,23.5,18.53,12.01,2.76,-4.45
Camp 11 Lake,46.666667,-88.016667,1074.0,3.828483920367534,653.0,38.6,33.5,50.2,62.7,79.5,92.5,89.6,80.6,102.6,75.5,62.8,48.0,-18.02,-17.79,-12.19,-4.11,1.95,7.61,10.67,9.62,5.48,0.16,-6.23,-13.68,-6.35,-4.5,0.92,8.59,16.34,21.97,24.85,23.51,18.22,11.66,2.76,-3.89
Camp 11 Lake,46.666667,-88.016667,1264.0,3.5849056603773586,530.0,35.6,32.2,52.7,70.3,90.0,100.6,95.5,87.9,116.6,84.8,65.6,45.9,-18.82,-18.73,-13.01,-4.78,1.33,7.02,10.27,9.6,5.87,0.66,-6.03,-14.04,-7.32,-5.68,-0.22,7.53,15.28,20.92,24.03,23.17,18.41,12.04,2.87,-4.36
Camp 11 Lake,46.666667,-88.016667,1465.0,1.8036072144288577,499.0,37.9,32.1,46.7,58.0,76.0,93.4,93.7,84.2,104.3,75.2,62.1,47.6,-18.51,-18.42,-12.59,-4.34,1.67,7.2,10.42,9.91,6.44,1.37,-5.38,-13.59,-6.82,-4.9,1.08,9.01,16.45,21.49,24.29,23.62,19.38,13.3,3.97,-3.69
Camp 11 Lake,46.666667,-88.016667,1675.0,0.8695652173913043,575.0,40.7,34.0,47.6,57.3,74.8,93.5,93.8,82.1,97.8,70.3,60.5,49.4,-19.57,-19.21,-13.01,-4.43,1.77,7.31,10.41,9.69,5.95,0.6,-6.39,-14.73,-7.51,-5.6,0.32,8.31,15.93,21.19,24.07,23.27,18.76,12.48,3.12,-4.45
Camp 11 Lake,46.666667,-88.016667,1895.0,1.1884550084889642,589.0,42.7,36.3,51.7,62.3,78.5,93.2,90.8,79.7,98.0,72.2,62.8,51.4,-19.55,-19.33,-13.3,-4.81,1.44,7.14,10.37,9.72,5.97,0.62,-6.34,-14.65,-8.52,-6.6,-0.47,7.77,15.62,21.06,24.05,23.29,18.73,12.26,2.6,-5.29
Camp 11 Lake,46.666667,-88.016667,2125.0,1.6339869281045754,612.0,36.8,32.5,49.7,65.2,90.0,114.7,113.4,94.9,106.0,70.8,57.0,44.5,-19.73,-19.23,-12.86,-4.16,2.09,7.6,10.61,9.77,5.91,0.45,-6.61,-14.95,-7.75,-5.64,0.38,8.57,16.5,22.04,24.86,23.59,18.39,11.65,2.24,-5.03
Camp 11 Lake,46.666667,-88.016667,2365.0,2.356902356902357,594.0,36.6,33.0,51.1,65.0,82.8,95.0,88.9,76.0,92.0,66.1,55.3,43.7,-18.73,-18.25,-12.0,-3.48,2.56,7.9,10.81,9.97,6.22,0.94,-5.91,-14.06,-7.27,-5.13,1.14,9.32,16.91,21.96,24.65,23.77,19.27,12.94,3.46,-4.25
Camp 11 Lake,46.666667,-88.016667,2615.0,0.5328596802841918,563.0,40.8,36.7,55.1,68.4,86.4,99.5,92.4,77.3,91.3,65.6,56.9,47.3,-18.59,-18.45,-12.75,-4.62,1.33,6.85,9.97,9.26,5.57,0.47,-6.07,-13.93,-7.28,-5.66,-0.25,7.34,14.86,20.27,23.29,22.54,18.04,11.92,2.89,-4.31
Camp 11 Lake,46.666667,-88.016667,2876.0,0.482315112540193,622.0,38.8,32.6,46.1,56.7,75.9,97.2,98.4,85.2,99.1,69.5,58.7,47.3,-17.97,-18.15,-12.92,-4.94,1.31,7.4,10.89,10.14,6.13,0.82,-5.66,-13.3,-6.54,-4.94,0.26,7.77,15.42,21.08,24.13,23.1,18.16,11.82,2.96,-3.85
Camp 11 Lake,46.666667,-88.016667,3146.0,0.0,516.0,38.6,33.0,49.2,60.8,75.7,86.4,84.1,78.4,105.0,79.5,66.0,49.2,-19.5,-18.82,-12.22,-3.47,2.56,7.72,10.5,9.68,6.02,0.71,-6.33,-14.75,-7.81,-5.53,0.78,9.04,16.75,21.91,24.5,23.31,18.39,11.83,2.39,-5.05
Camp 11 Lake,46.666667,-88.016667,3426.0,0.3973509933774834,755.0,38.7,34.0,50.4,62.1,78.2,90.8,86.2,74.6,91.3,66.8,57.4,46.3,-16.27,-16.29,-11.02,-3.39,2.15,7.41,10.44,9.82,6.38,1.69,-4.36,-11.78,-5.21,-3.52,1.85,9.27,16.5,21.6,24.42,23.64,19.26,13.35,4.57,-2.41
Camp 11 Lake,46.666667,-88.016667,3715.0,0.3194888178913738,626.0,35.7,31.4,47.9,61.4,80.5,96.4,93.8,82.4,100.4,71.2,57.9,44.2,-20.2,-20.44,-14.84,-6.4,0.26,6.67,10.46,10.0,6.12,0.56,-6.55,-15.0,-8.42,-7.08,-1.74,6.16,14.33,20.52,24.09,23.47,18.69,12.1,2.59,-5.06
Camp 11 Lake,46.666667,-88.016667,4015.0,0.14749262536873156,678.0,38.9,34.7,52.7,65.3,80.6,89.9,83.6,73.1,92.1,68.4,58.5,46.6,-18.36,-18.77,-13.71,-5.78,0.59,6.92,10.65,10.09,6.17,0.86,-5.7,-13.49,-6.94,-5.87,-1.13,6.3,14.36,20.73,24.41,23.72,18.8,12.33,3.27,-3.81
Camp 11 Lake,46.666667,-88.016667,4325.0,0.6510416666666667,768.0,37.2,33.2,51.0,64.3,80.5,90.7,85.1,75.1,95.0,70.0,58.6,45.4,-18.17,-18.67,-13.78,-5.9,0.59,7.13,10.99,10.38,6.31,0.91,-5.62,-13.31,-6.86,-5.88,-1.27,6.17,14.4,21.02,24.85,24.1,18.98,12.37,3.28,-3.74
